Vorname,Anzahl,Geschlecht,Jahr,Bezirk
Delwyn,1,m,2015,friedrichshain-kreuzberg.csv
Elya,1,w,2015,friedrichshain-kreuzberg.csv
Demir,1,m,2015,friedrichshain-kreuzberg.csv
Eléa,1,w,2015,friedrichshain-kreuzberg.csv
Dennis,1,m,2015,friedrichshain-kreuzberg.csv
Emeli,1,w,2015,friedrichshain-kreuzberg.csv
Detlef,1,m,2015,friedrichshain-kreuzberg.csv
Emelia,1,w,2015,friedrichshain-kreuzberg.csv
Detosh,1,m,2015,friedrichshain-kreuzberg.csv
Emely,1,w,2015,friedrichshain-kreuzberg.csv
Devran,1,m,2015,friedrichshain-kreuzberg.csv
Emely-Marie,1,w,2015,friedrichshain-kreuzberg.csv
Devrim,1,m,2015,friedrichshain-kreuzberg.csv
Emila,1,w,2015,friedrichshain-kreuzberg.csv
Diar,1,m,2015,friedrichshain-kreuzberg.csv
Emilia-Sophia,1,w,2015,friedrichshain-kreuzberg.csv
Didier,1,m,2015,friedrichshain-kreuzberg.csv
Emilova,1,w,2015,friedrichshain-kreuzberg.csv
Dieter,1,m,2015,friedrichshain-kreuzberg.csv
Emina,1,w,2015,friedrichshain-kreuzberg.csv
Dimitry,1,m,2015,friedrichshain-kreuzberg.csv
Emma-Lou,1,w,2015,friedrichshain-kreuzberg.csv
Dincer,1,m,2015,friedrichshain-kreuzberg.csv
Emma-Louisa,1,w,2015,friedrichshain-kreuzberg.csv
Diren,1,m,2015,friedrichshain-kreuzberg.csv
Emma-Melina,1,w,2015,friedrichshain-kreuzberg.csv
Dirk,1,m,2015,friedrichshain-kreuzberg.csv
Emmie,1,w,2015,friedrichshain-kreuzberg.csv
Djafar,1,m,2015,friedrichshain-kreuzberg.csv
Emy,1,w,2015,friedrichshain-kreuzberg.csv
Django,1,m,2015,friedrichshain-kreuzberg.csv
Enie,1,w,2015,friedrichshain-kreuzberg.csv
Dmitrijevič,1,m,2015,friedrichshain-kreuzberg.csv
Eniko,1,w,2015,friedrichshain-kreuzberg.csv
Domenik,1,m,2015,friedrichshain-kreuzberg.csv
Enna,1,w,2015,friedrichshain-kreuzberg.csv
Don,1,m,2015,friedrichshain-kreuzberg.csv
Enya,1,w,2015,friedrichshain-kreuzberg.csv
Dong,1,m,2015,friedrichshain-kreuzberg.csv
Erda,1,w,2015,friedrichshain-kreuzberg.csv
Dou-Le,1,m,2015,friedrichshain-kreuzberg.csv
Erva,1,w,2015,friedrichshain-kreuzberg.csv
Doğa,1,m,2015,friedrichshain-kreuzberg.csv
Esmanur,1,w,2015,friedrichshain-kreuzberg.csv
Dragan,1,m,2015,friedrichshain-kreuzberg.csv
Esmeralda,1,w,2015,friedrichshain-kreuzberg.csv
Dragiša,1,m,2015,friedrichshain-kreuzberg.csv
Esraa,1,w,2015,friedrichshain-kreuzberg.csv
Dung,1,m,2015,friedrichshain-kreuzberg.csv
Estasi,1,w,2015,friedrichshain-kreuzberg.csv
Dwayne,1,m,2015,friedrichshain-kreuzberg.csv
Esther,1,w,2015,friedrichshain-kreuzberg.csv
Dyllon,1,m,2015,friedrichshain-kreuzberg.csv
Evangeline,1,w,2015,friedrichshain-kreuzberg.csv
Dũng,1,m,2015,friedrichshain-kreuzberg.csv
Evin,1,w,2015,friedrichshain-kreuzberg.csv
Ebi,1,m,2015,friedrichshain-kreuzberg.csv
Ewa,1,w,2015,friedrichshain-kreuzberg.csv
Ebnezer,1,m,2015,friedrichshain-kreuzberg.csv
Eylül,1,w,2015,friedrichshain-kreuzberg.csv
Edin,1,m,2015,friedrichshain-kreuzberg.csv
Eysan,1,w,2015,friedrichshain-kreuzberg.csv
Edis,1,m,2015,friedrichshain-kreuzberg.csv
Eyşan,1,w,2015,friedrichshain-kreuzberg.csv
Edmir,1,m,2015,friedrichshain-kreuzberg.csv
Ezononfe,1,w,2015,friedrichshain-kreuzberg.csv
Edmond,1,m,2015,friedrichshain-kreuzberg.csv
Eçrin,1,w,2015,friedrichshain-kreuzberg.csv
Edoardo,1,m,2015,friedrichshain-kreuzberg.csv
Fatmagül,1,w,2015,friedrichshain-kreuzberg.csv
Edris,1,m,2015,friedrichshain-kreuzberg.csv
Fatmanur,1,w,2015,friedrichshain-kreuzberg.csv
Eduardo,1,m,2015,friedrichshain-kreuzberg.csv
Fatme,1,w,2015,friedrichshain-kreuzberg.csv
Eduardovič,1,m,2015,friedrichshain-kreuzberg.csv
Fatoumata,1,w,2015,friedrichshain-kreuzberg.csv
Edvin,1,m,2015,friedrichshain-kreuzberg.csv
Fee,1,w,2015,friedrichshain-kreuzberg.csv
Efosa,1,m,2015,friedrichshain-kreuzberg.csv
Felice,1,w,2015,friedrichshain-kreuzberg.csv
Eftichis,1,m,2015,friedrichshain-kreuzberg.csv
Feliz,1,w,2015,friedrichshain-kreuzberg.csv
Egemen,1,m,2015,friedrichshain-kreuzberg.csv
Fenna,1,w,2015,friedrichshain-kreuzberg.csv
Eike-Luca,1,m,2015,friedrichshain-kreuzberg.csv
Feriha,1,w,2015,friedrichshain-kreuzberg.csv
El-Sultan,1,m,2015,friedrichshain-kreuzberg.csv
Fiala,1,w,2015,friedrichshain-kreuzberg.csv
Elhadje,1,m,2015,friedrichshain-kreuzberg.csv
Fianna,1,w,2015,friedrichshain-kreuzberg.csv
Elia,1,m,2015,friedrichshain-kreuzberg.csv
Filipova,1,w,2015,friedrichshain-kreuzberg.csv
Eliah,1,m,2015,friedrichshain-kreuzberg.csv
Filiz,1,w,2015,friedrichshain-kreuzberg.csv
Elie,1,m,2015,friedrichshain-kreuzberg.csv
Finagnon,1,w,2015,friedrichshain-kreuzberg.csv
Elija,1,m,2015,friedrichshain-kreuzberg.csv
Finia,1,w,2015,friedrichshain-kreuzberg.csv
Elio,1,m,2015,friedrichshain-kreuzberg.csv
Finja-Sophie,1,w,2015,friedrichshain-kreuzberg.csv
Elion,1,m,2015,friedrichshain-kreuzberg.csv
Finya,1,w,2015,friedrichshain-kreuzberg.csv
Eliot,1,m,2015,friedrichshain-kreuzberg.csv
Fiona-Jane,1,w,2015,friedrichshain-kreuzberg.csv
Eliya,1,m,2015,friedrichshain-kreuzberg.csv
Fiorella,1,w,2015,friedrichshain-kreuzberg.csv
Eliyas,1,m,2015,friedrichshain-kreuzberg.csv
Fiorentina,1,w,2015,friedrichshain-kreuzberg.csv
Elmar,1,m,2015,friedrichshain-kreuzberg.csv
Fleur,1,w,2015,friedrichshain-kreuzberg.csv
Elmlid,1,m,2015,friedrichshain-kreuzberg.csv
Francisca,1,w,2015,friedrichshain-kreuzberg.csv
Elo,1,m,2015,friedrichshain-kreuzberg.csv
Frankie,1,w,2015,friedrichshain-kreuzberg.csv
Elvin,1,m,2015,friedrichshain-kreuzberg.csv
Frederika,1,w,2015,friedrichshain-kreuzberg.csv
Elyesa,1,m,2015,friedrichshain-kreuzberg.csv
Frederike,1,w,2015,friedrichshain-kreuzberg.csv
Emanuel,1,m,2015,friedrichshain-kreuzberg.csv
Freyda,1,w,2015,friedrichshain-kreuzberg.csv
Emanuel-Josif,1,m,2015,friedrichshain-kreuzberg.csv
Funky,1,w,2015,friedrichshain-kreuzberg.csv
Emile,1,m,2015,friedrichshain-kreuzberg.csv
Gabriela,1,w,2015,friedrichshain-kreuzberg.csv
Emiliano,1,m,2015,friedrichshain-kreuzberg.csv
Gabriele,1,w,2015,friedrichshain-kreuzberg.csv
Emilias,1,m,2015,friedrichshain-kreuzberg.csv
Gaby,1,w,2015,friedrichshain-kreuzberg.csv
Emmett,1,m,2015,friedrichshain-kreuzberg.csv
Gada,1,w,2015,friedrichshain-kreuzberg.csv
Emren,1,m,2015,friedrichshain-kreuzberg.csv
Gagiki,1,w,2015,friedrichshain-kreuzberg.csv
Emyle-Malik,1,m,2015,friedrichshain-kreuzberg.csv
Gaëlle,1,w,2015,friedrichshain-kreuzberg.csv
Eneas,1,m,2015,friedrichshain-kreuzberg.csv
Gena,1,w,2015,friedrichshain-kreuzberg.csv
Enis,1,m,2015,friedrichshain-kreuzberg.csv
Georgia,1,w,2015,friedrichshain-kreuzberg.csv
Ennio,1,m,2015,friedrichshain-kreuzberg.csv
Gerdi,1,w,2015,friedrichshain-kreuzberg.csv
Enrico,1,m,2015,friedrichshain-kreuzberg.csv
Germaine,1,w,2015,friedrichshain-kreuzberg.csv
Enzo,1,m,2015,friedrichshain-kreuzberg.csv
Gertrud,1,w,2015,friedrichshain-kreuzberg.csv
Erdem,1,m,2015,friedrichshain-kreuzberg.csv
Gesine,1,w,2015,friedrichshain-kreuzberg.csv
Erdinc,1,m,2015,friedrichshain-kreuzberg.csv
Giang,1,w,2015,friedrichshain-kreuzberg.csv
Eren,1,m,2015,friedrichshain-kreuzberg.csv
Giorgiana,1,w,2015,friedrichshain-kreuzberg.csv
Ermis,1,m,2015,friedrichshain-kreuzberg.csv
Gisela,1,w,2015,friedrichshain-kreuzberg.csv
Ernest,1,m,2015,friedrichshain-kreuzberg.csv
Gisèle,1,w,2015,friedrichshain-kreuzberg.csv
Ernst,1,m,2015,friedrichshain-kreuzberg.csv
Gita,1,w,2015,friedrichshain-kreuzberg.csv
Erol,1,m,2015,friedrichshain-kreuzberg.csv
Gizem,1,w,2015,friedrichshain-kreuzberg.csv
Eros,1,m,2015,friedrichshain-kreuzberg.csv
gizi,1,w,2015,friedrichshain-kreuzberg.csv
Ertuğrul,1,m,2015,friedrichshain-kreuzberg.csv
Gkiouler,1,w,2015,friedrichshain-kreuzberg.csv
Eryk,1,m,2015,friedrichshain-kreuzberg.csv
Grace,1,w,2015,friedrichshain-kreuzberg.csv
Etu,1,m,2015,friedrichshain-kreuzberg.csv
Gudrun,1,w,2015,friedrichshain-kreuzberg.csv
Evan,1,m,2015,friedrichshain-kreuzberg.csv
Gwen,1,w,2015,friedrichshain-kreuzberg.csv
Evdokim,1,m,2015,friedrichshain-kreuzberg.csv
Gyulizarova,1,w,2015,friedrichshain-kreuzberg.csv
Eyüp,1,m,2015,friedrichshain-kreuzberg.csv
Göksel,1,w,2015,friedrichshain-kreuzberg.csv
Fabio,1,m,2015,friedrichshain-kreuzberg.csv
Gülbahar,1,w,2015,friedrichshain-kreuzberg.csv
Fabricio,1,m,2015,friedrichshain-kreuzberg.csv
Güldane,1,w,2015,friedrichshain-kreuzberg.csv
Fadil,1,m,2015,friedrichshain-kreuzberg.csv
Gülnara,1,w,2015,friedrichshain-kreuzberg.csv
Faisal,1,m,2015,friedrichshain-kreuzberg.csv
Gülsüm,1,w,2015,friedrichshain-kreuzberg.csv
Falk,1,m,2015,friedrichshain-kreuzberg.csv
Hadia,1,w,2015,friedrichshain-kreuzberg.csv
Fallou,1,m,2015,friedrichshain-kreuzberg.csv
Hadija,1,w,2015,friedrichshain-kreuzberg.csv
Fares,1,m,2015,friedrichshain-kreuzberg.csv
Hafiza,1,w,2015,friedrichshain-kreuzberg.csv
Farıs,1,m,2015,friedrichshain-kreuzberg.csv
Hagár,1,w,2015,friedrichshain-kreuzberg.csv
Farrell,1,m,2015,friedrichshain-kreuzberg.csv
Hajin,1,w,2015,friedrichshain-kreuzberg.csv
Faruk,1,m,2015,friedrichshain-kreuzberg.csv
Hajra,1,w,2015,friedrichshain-kreuzberg.csv
Fatih,1,m,2015,friedrichshain-kreuzberg.csv
Hala,1,w,2015,friedrichshain-kreuzberg.csv
Felician,1,m,2015,friedrichshain-kreuzberg.csv
Hamza,1,w,2015,friedrichshain-kreuzberg.csv
Felipe,1,m,2015,friedrichshain-kreuzberg.csv
Hanalora,1,w,2015,friedrichshain-kreuzberg.csv
Fenris,1,m,2015,friedrichshain-kreuzberg.csv
Hang,1,w,2015,friedrichshain-kreuzberg.csv
Ferad,1,m,2015,friedrichshain-kreuzberg.csv
Hanifah,1,w,2015,friedrichshain-kreuzberg.csv
Fero,1,m,2015,friedrichshain-kreuzberg.csv
Hanna-Sophie,1,w,2015,friedrichshain-kreuzberg.csv
Ferry,1,m,2015,friedrichshain-kreuzberg.csv
Hannar,1,w,2015,friedrichshain-kreuzberg.csv
Fiachra,1,m,2015,friedrichshain-kreuzberg.csv
Hanne,1,w,2015,friedrichshain-kreuzberg.csv
Fiedler,1,m,2015,friedrichshain-kreuzberg.csv
Hareem,1,w,2015,friedrichshain-kreuzberg.csv
Fiifi,1,m,2015,friedrichshain-kreuzberg.csv
Hasret,1,w,2015,friedrichshain-kreuzberg.csv
Filipo,1,m,2015,friedrichshain-kreuzberg.csv
Havva,1,w,2015,friedrichshain-kreuzberg.csv
Finn-Elias,1,m,2015,friedrichshain-kreuzberg.csv
Hawa,1,w,2015,friedrichshain-kreuzberg.csv
Finnley-Elias,1,m,2015,friedrichshain-kreuzberg.csv
Hayley,1,w,2015,friedrichshain-kreuzberg.csv
Flavius,1,m,2015,friedrichshain-kreuzberg.csv
Haylie,1,w,2015,friedrichshain-kreuzberg.csv
Floki,1,m,2015,friedrichshain-kreuzberg.csv
Hayrieye,1,w,2015,friedrichshain-kreuzberg.csv
Florentin,1,m,2015,friedrichshain-kreuzberg.csv
Hazal,1,w,2015,friedrichshain-kreuzberg.csv
Florim,1,m,2015,friedrichshain-kreuzberg.csv
Hedda,1,w,2015,friedrichshain-kreuzberg.csv
Fortunato,1,m,2015,friedrichshain-kreuzberg.csv
Hedwig,1,w,2015,friedrichshain-kreuzberg.csv
Francis,1,m,2015,friedrichshain-kreuzberg.csv
Heja,1,w,2015,friedrichshain-kreuzberg.csv
Franciscus,1,m,2015,friedrichshain-kreuzberg.csv
Helen,1,w,2015,friedrichshain-kreuzberg.csv
Franz-Xaver,1,m,2015,friedrichshain-kreuzberg.csv
Helia,1,w,2015,friedrichshain-kreuzberg.csv
Franziskus,1,m,2015,friedrichshain-kreuzberg.csv
Helma,1,w,2015,friedrichshain-kreuzberg.csv
François,1,m,2015,friedrichshain-kreuzberg.csv
Helmine,1,w,2015,friedrichshain-kreuzberg.csv
Fred,1,m,2015,friedrichshain-kreuzberg.csv
Hely,1,w,2015,friedrichshain-kreuzberg.csv
Frej,1,m,2015,friedrichshain-kreuzberg.csv
Hemma,1,w,2015,friedrichshain-kreuzberg.csv
Friedemann,1,m,2015,friedrichshain-kreuzberg.csv
Henrike,1,w,2015,friedrichshain-kreuzberg.csv
Frithjof,1,m,2015,friedrichshain-kreuzberg.csv
Herdem,1,w,2015,friedrichshain-kreuzberg.csv
Fritjof,1,m,2015,friedrichshain-kreuzberg.csv
Hermine,1,w,2015,friedrichshain-kreuzberg.csv
Frodewin,1,m,2015,friedrichshain-kreuzberg.csv
Hilal,1,w,2015,friedrichshain-kreuzberg.csv
Frédéric,1,m,2015,friedrichshain-kreuzberg.csv
Hope,1,w,2015,friedrichshain-kreuzberg.csv
Félix,1,m,2015,friedrichshain-kreuzberg.csv
Howeida,1,w,2015,friedrichshain-kreuzberg.csv
Gael,1,m,2015,friedrichshain-kreuzberg.csv
Hoài,1,w,2015,friedrichshain-kreuzberg.csv
Galinov,1,m,2015,friedrichshain-kreuzberg.csv
Há,1,w,2015,friedrichshain-kreuzberg.csv
Garnet,1,m,2015,friedrichshain-kreuzberg.csv
Hüdanur,1,w,2015,friedrichshain-kreuzberg.csv
Georges,1,m,2015,friedrichshain-kreuzberg.csv
Hương,1,w,2015,friedrichshain-kreuzberg.csv
Georgi,1,m,2015,friedrichshain-kreuzberg.csv
Hải,1,w,2015,friedrichshain-kreuzberg.csv
Gerd,1,m,2015,friedrichshain-kreuzberg.csv
I,1,w,2015,friedrichshain-kreuzberg.csv
Gernot,1,m,2015,friedrichshain-kreuzberg.csv
İkra,1,w,2015,friedrichshain-kreuzberg.csv
Gianni,1,m,2015,friedrichshain-kreuzberg.csv
Ila,1,w,2015,friedrichshain-kreuzberg.csv
Giannis,1,m,2015,friedrichshain-kreuzberg.csv
Ilca,1,w,2015,friedrichshain-kreuzberg.csv
Gino,1,m,2015,friedrichshain-kreuzberg.csv
Ildiko,1,w,2015,friedrichshain-kreuzberg.csv
Giorgos,1,m,2015,friedrichshain-kreuzberg.csv
Ileyn,1,w,2015,friedrichshain-kreuzberg.csv
Giulio,1,m,2015,friedrichshain-kreuzberg.csv
Ilinichna,1,w,2015,friedrichshain-kreuzberg.csv
Glen,1,m,2015,friedrichshain-kreuzberg.csv
Iliyanova,1,w,2015,friedrichshain-kreuzberg.csv
Glói,1,m,2015,friedrichshain-kreuzberg.csv
Ilkim,1,w,2015,friedrichshain-kreuzberg.csv
Gordian,1,m,2015,friedrichshain-kreuzberg.csv
Ilona,1,w,2015,friedrichshain-kreuzberg.csv
Gordon,1,m,2015,friedrichshain-kreuzberg.csv
Ilvie,1,w,2015,friedrichshain-kreuzberg.csv
Gorm,1,m,2015,friedrichshain-kreuzberg.csv
Iman,1,w,2015,friedrichshain-kreuzberg.csv
Gottfried,1,m,2015,friedrichshain-kreuzberg.csv
Ina,1,w,2015,friedrichshain-kreuzberg.csv
Gregory,1,m,2015,friedrichshain-kreuzberg.csv
Inge,1,w,2015,friedrichshain-kreuzberg.csv
Grigor'evič,1,m,2015,friedrichshain-kreuzberg.csv
Ingeborg,1,w,2015,friedrichshain-kreuzberg.csv
Grischa,1,m,2015,friedrichshain-kreuzberg.csv
Ingibjørk,1,w,2015,friedrichshain-kreuzberg.csv
Guido,1,m,2015,friedrichshain-kreuzberg.csv
Io,1,w,2015,friedrichshain-kreuzberg.csv
Gurtej,1,m,2015,friedrichshain-kreuzberg.csv
Ioana,1,w,2015,friedrichshain-kreuzberg.csv
Gustaw,1,m,2015,friedrichshain-kreuzberg.csv
Iolanda,1,w,2015,friedrichshain-kreuzberg.csv
Gérard,1,m,2015,friedrichshain-kreuzberg.csv
Ira,1,w,2015,friedrichshain-kreuzberg.csv
Görkem,1,m,2015,friedrichshain-kreuzberg.csv
Irem,1,w,2015,friedrichshain-kreuzberg.csv
Güney,1,m,2015,friedrichshain-kreuzberg.csv
Irene,1,w,2015,friedrichshain-kreuzberg.csv
Günter,1,m,2015,friedrichshain-kreuzberg.csv
Irini,1,w,2015,friedrichshain-kreuzberg.csv
Ha,1,m,2015,friedrichshain-kreuzberg.csv
Irène,1,w,2015,friedrichshain-kreuzberg.csv
Hai,1,m,2015,friedrichshain-kreuzberg.csv
Isadora,1,w,2015,friedrichshain-kreuzberg.csv
Hakan,1,m,2015,friedrichshain-kreuzberg.csv
Isi,1,w,2015,friedrichshain-kreuzberg.csv
Halid,1,m,2015,friedrichshain-kreuzberg.csv
Isidora,1,w,2015,friedrichshain-kreuzberg.csv
Halim,1,m,2015,friedrichshain-kreuzberg.csv
Isis,1,w,2015,friedrichshain-kreuzberg.csv
Hami,1,m,2015,friedrichshain-kreuzberg.csv
Isminaz,1,w,2015,friedrichshain-kreuzberg.csv
Hamid,1,m,2015,friedrichshain-kreuzberg.csv
Isolde,1,w,2015,friedrichshain-kreuzberg.csv
Han,1,m,2015,friedrichshain-kreuzberg.csv
Israelle,1,w,2015,friedrichshain-kreuzberg.csv
Hartmut,1,m,2015,friedrichshain-kreuzberg.csv
Issa,1,w,2015,friedrichshain-kreuzberg.csv
Harun,1,m,2015,friedrichshain-kreuzberg.csv
Itziar,1,w,2015,friedrichshain-kreuzberg.csv
Hasan,1,m,2015,friedrichshain-kreuzberg.csv
Iva,1,w,2015,friedrichshain-kreuzberg.csv
Hassan,1,m,2015,friedrichshain-kreuzberg.csv
Ivana,1,w,2015,friedrichshain-kreuzberg.csv
Hawal,1,m,2015,friedrichshain-kreuzberg.csv
Ivanova,1,w,2015,friedrichshain-kreuzberg.csv
Haşim,1,m,2015,friedrichshain-kreuzberg.csv
Ivia,1,w,2015,friedrichshain-kreuzberg.csv
Heja,1,m,2015,friedrichshain-kreuzberg.csv
Iyobosa,1,w,2015,friedrichshain-kreuzberg.csv
Hektor,1,m,2015,friedrichshain-kreuzberg.csv
Izabelle-Marie,1,w,2015,friedrichshain-kreuzberg.csv
Helge,1,m,2015,friedrichshain-kreuzberg.csv
Izna,1,w,2015,friedrichshain-kreuzberg.csv
Hendrik,1,m,2015,friedrichshain-kreuzberg.csv
Jade,1,w,2015,friedrichshain-kreuzberg.csv
Henrich,1,m,2015,friedrichshain-kreuzberg.csv
Jael,1,w,2015,friedrichshain-kreuzberg.csv
Herbert,1,m,2015,friedrichshain-kreuzberg.csv
Jagoda,1,w,2015,friedrichshain-kreuzberg.csv
Hi,1,m,2015,friedrichshain-kreuzberg.csv
Jahel,1,w,2015,friedrichshain-kreuzberg.csv
Hildebrandt,1,m,2015,friedrichshain-kreuzberg.csv
Jaliyah,1,w,2015,friedrichshain-kreuzberg.csv
Horst,1,m,2015,friedrichshain-kreuzberg.csv
Janaina,1,w,2015,friedrichshain-kreuzberg.csv
Hosea,1,m,2015,friedrichshain-kreuzberg.csv
Jane,1,w,2015,friedrichshain-kreuzberg.csv
Hugh,1,m,2015,friedrichshain-kreuzberg.csv
Janja,1,w,2015,friedrichshain-kreuzberg.csv
Huner,1,m,2015,friedrichshain-kreuzberg.csv
Jannah,1,w,2015,friedrichshain-kreuzberg.csv
Huso,1,m,2015,friedrichshain-kreuzberg.csv
January,1,w,2015,friedrichshain-kreuzberg.csv
Hà,1,m,2015,friedrichshain-kreuzberg.csv
Jascha,1,w,2015,friedrichshain-kreuzberg.csv
Hồ,1,m,2015,friedrichshain-kreuzberg.csv
Jasleen,1,w,2015,friedrichshain-kreuzberg.csv
Hữu,1,m,2015,friedrichshain-kreuzberg.csv
Jasna,1,w,2015,friedrichshain-kreuzberg.csv
Iaakov,1,m,2015,friedrichshain-kreuzberg.csv
Jayden,1,w,2015,friedrichshain-kreuzberg.csv
Ibrahima,1,m,2015,friedrichshain-kreuzberg.csv
Jeannette,1,w,2015,friedrichshain-kreuzberg.csv
Ido,1,m,2015,friedrichshain-kreuzberg.csv
Jella,1,w,2015,friedrichshain-kreuzberg.csv
Idris,1,m,2015,friedrichshain-kreuzberg.csv
Jenin,1,w,2015,friedrichshain-kreuzberg.csv
Idusinmwin,1,m,2015,friedrichshain-kreuzberg.csv
Jezebel,1,w,2015,friedrichshain-kreuzberg.csv
Ifor,1,m,2015,friedrichshain-kreuzberg.csv
Jhinuk,1,w,2015,friedrichshain-kreuzberg.csv
Ignat,1,m,2015,friedrichshain-kreuzberg.csv
Jinen,1,w,2015,friedrichshain-kreuzberg.csv
Ignazio,1,m,2015,friedrichshain-kreuzberg.csv
Jodi,1,w,2015,friedrichshain-kreuzberg.csv
Igor,1,m,2015,friedrichshain-kreuzberg.csv
Joey,1,w,2015,friedrichshain-kreuzberg.csv
Iktan,1,m,2015,friedrichshain-kreuzberg.csv
Jolene,1,w,2015,friedrichshain-kreuzberg.csv
Ilan,1,m,2015,friedrichshain-kreuzberg.csv
Jolin,1,w,2015,friedrichshain-kreuzberg.csv
Ilhan,1,m,2015,friedrichshain-kreuzberg.csv
Jolina,1,w,2015,friedrichshain-kreuzberg.csv
Ilia,1,m,2015,friedrichshain-kreuzberg.csv
Joline,1,w,2015,friedrichshain-kreuzberg.csv
Ilias,1,m,2015,friedrichshain-kreuzberg.csv
Jonne,1,w,2015,friedrichshain-kreuzberg.csv
Ilija,1,m,2015,friedrichshain-kreuzberg.csv
Jorden,1,w,2015,friedrichshain-kreuzberg.csv
İlker,1,m,2015,friedrichshain-kreuzberg.csv
Josefina,1,w,2015,friedrichshain-kreuzberg.csv
Ilyas-Can,1,m,2015,friedrichshain-kreuzberg.csv
Josie,1,w,2015,friedrichshain-kreuzberg.csv
Ilyass,1,m,2015,friedrichshain-kreuzberg.csv
Joud,1,w,2015,friedrichshain-kreuzberg.csv
Ilyič,1,m,2015,friedrichshain-kreuzberg.csv
Jovana,1,w,2015,friedrichshain-kreuzberg.csv
Immanuel,1,m,2015,friedrichshain-kreuzberg.csv
Jula,1,w,2015,friedrichshain-kreuzberg.csv
Innes,1,m,2015,friedrichshain-kreuzberg.csv
Julia-Cathleen,1,w,2015,friedrichshain-kreuzberg.csv
Ionut,1,m,2015,friedrichshain-kreuzberg.csv
Juliane,1,w,2015,friedrichshain-kreuzberg.csv
Iosua,1,m,2015,friedrichshain-kreuzberg.csv
Julianna,1,w,2015,friedrichshain-kreuzberg.csv
Irfan,1,m,2015,friedrichshain-kreuzberg.csv
Julja,1,w,2015,friedrichshain-kreuzberg.csv
Isa,1,m,2015,friedrichshain-kreuzberg.csv
Juma,1,w,2015,friedrichshain-kreuzberg.csv
Isaías,1,m,2015,friedrichshain-kreuzberg.csv
Juni,1,w,2015,friedrichshain-kreuzberg.csv
Itzae,1,m,2015,friedrichshain-kreuzberg.csv
Junia,1,w,2015,friedrichshain-kreuzberg.csv
Ivanov,1,m,2015,friedrichshain-kreuzberg.csv
Justitia,1,w,2015,friedrichshain-kreuzberg.csv
Izidor,1,m,2015,friedrichshain-kreuzberg.csv
Jüli,1,w,2015,friedrichshain-kreuzberg.csv
Izzettin,1,m,2015,friedrichshain-kreuzberg.csv
Jülide,1,w,2015,friedrichshain-kreuzberg.csv
Jackie,1,m,2015,friedrichshain-kreuzberg.csv
Kajin,1,w,2015,friedrichshain-kreuzberg.csv
Jagga,1,m,2015,friedrichshain-kreuzberg.csv
Kalea,1,w,2015,friedrichshain-kreuzberg.csv
Jago,1,m,2015,friedrichshain-kreuzberg.csv
Kannitha,1,w,2015,friedrichshain-kreuzberg.csv
Jake,1,m,2015,friedrichshain-kreuzberg.csv
Kaori,1,w,2015,friedrichshain-kreuzberg.csv
Jakup,1,m,2015,friedrichshain-kreuzberg.csv
Karena,1,w,2015,friedrichshain-kreuzberg.csv
Jamie,1,m,2015,friedrichshain-kreuzberg.csv
Karin,1,w,2015,friedrichshain-kreuzberg.csv
Jamil,1,m,2015,friedrichshain-kreuzberg.csv
Karlie,1,w,2015,friedrichshain-kreuzberg.csv
Jamil-Süleyman,1,m,2015,friedrichshain-kreuzberg.csv
Karline,1,w,2015,friedrichshain-kreuzberg.csv
Jamy,1,m,2015,friedrichshain-kreuzberg.csv
Karmel,1,w,2015,friedrichshain-kreuzberg.csv
Jander,1,m,2015,friedrichshain-kreuzberg.csv
Karolina,1,w,2015,friedrichshain-kreuzberg.csv
Janis,1,m,2015,friedrichshain-kreuzberg.csv
Kascaya,1,w,2015,friedrichshain-kreuzberg.csv
Janne,1,m,2015,friedrichshain-kreuzberg.csv
Kassandra,1,w,2015,friedrichshain-kreuzberg.csv
Jannek,1,m,2015,friedrichshain-kreuzberg.csv
Kate,1,w,2015,friedrichshain-kreuzberg.csv
Jannick,1,m,2015,friedrichshain-kreuzberg.csv
Katherina,1,w,2015,friedrichshain-kreuzberg.csv
Janning,1,m,2015,friedrichshain-kreuzberg.csv
Kathleen,1,w,2015,friedrichshain-kreuzberg.csv
Janos,1,m,2015,friedrichshain-kreuzberg.csv
Kathy,1,w,2015,friedrichshain-kreuzberg.csv
Jari,1,m,2015,friedrichshain-kreuzberg.csv
Katia,1,w,2015,friedrichshain-kreuzberg.csv
Jarik,1,m,2015,friedrichshain-kreuzberg.csv
Katja,1,w,2015,friedrichshain-kreuzberg.csv
Jaromir,1,m,2015,friedrichshain-kreuzberg.csv
Katrine,1,w,2015,friedrichshain-kreuzberg.csv
Jaron,1,m,2015,friedrichshain-kreuzberg.csv
Kavik,1,w,2015,friedrichshain-kreuzberg.csv
Jasin,1,m,2015,friedrichshain-kreuzberg.csv
Kavuma,1,w,2015,friedrichshain-kreuzberg.csv
Jason-Jermain,1,m,2015,friedrichshain-kreuzberg.csv
Keita,1,w,2015,friedrichshain-kreuzberg.csv
Javier,1,m,2015,friedrichshain-kreuzberg.csv
Kevser,1,w,2015,friedrichshain-kreuzberg.csv
Jawad,1,m,2015,friedrichshain-kreuzberg.csv
Keya-Malou,1,w,2015,friedrichshain-kreuzberg.csv
Jay,1,m,2015,friedrichshain-kreuzberg.csv
