Vorname,Anzahl,Geschlecht,Jahr,Bezirk
Stine,2,w,2012,friedrichshain-kreuzberg.csv
Robin,2,m,2012,friedrichshain-kreuzberg.csv
Sudenaz,2,w,2012,friedrichshain-kreuzberg.csv
Rolf,2,m,2012,friedrichshain-kreuzberg.csv
Sumaja,2,w,2012,friedrichshain-kreuzberg.csv
Rufus,2,m,2012,friedrichshain-kreuzberg.csv
Summer,2,w,2012,friedrichshain-kreuzberg.csv
Ryan,2,m,2012,friedrichshain-kreuzberg.csv
Tara,2,w,2012,friedrichshain-kreuzberg.csv
Said,2,m,2012,friedrichshain-kreuzberg.csv
Teresa,2,w,2012,friedrichshain-kreuzberg.csv
Samet,2,m,2012,friedrichshain-kreuzberg.csv
Thanh,2,w,2012,friedrichshain-kreuzberg.csv
Sean,2,m,2012,friedrichshain-kreuzberg.csv
Thao,2,w,2012,friedrichshain-kreuzberg.csv
Semi,2,m,2012,friedrichshain-kreuzberg.csv
Theresia,2,w,2012,friedrichshain-kreuzberg.csv
Simeon,2,m,2012,friedrichshain-kreuzberg.csv
Thora,2,w,2012,friedrichshain-kreuzberg.csv
Sırac,2,m,2012,friedrichshain-kreuzberg.csv
Tien,2,w,2012,friedrichshain-kreuzberg.csv
Stefan,2,m,2012,friedrichshain-kreuzberg.csv
Trân,2,w,2012,friedrichshain-kreuzberg.csv
Stephan,2,m,2012,friedrichshain-kreuzberg.csv
Viola,2,w,2012,friedrichshain-kreuzberg.csv
Sven,2,m,2012,friedrichshain-kreuzberg.csv
Violetta,2,w,2012,friedrichshain-kreuzberg.csv
Tamino,2,m,2012,friedrichshain-kreuzberg.csv
Vy,2,w,2012,friedrichshain-kreuzberg.csv
Tayler,2,m,2012,friedrichshain-kreuzberg.csv
Yen,2,w,2012,friedrichshain-kreuzberg.csv
Thai,2,m,2012,friedrichshain-kreuzberg.csv
Yuma,2,w,2012,friedrichshain-kreuzberg.csv
Thuân,2,m,2012,friedrichshain-kreuzberg.csv
Yuna,2,w,2012,friedrichshain-kreuzberg.csv
Til,2,m,2012,friedrichshain-kreuzberg.csv
Yến,2,w,2012,friedrichshain-kreuzberg.csv
Tilman,2,m,2012,friedrichshain-kreuzberg.csv
Zara,2,w,2012,friedrichshain-kreuzberg.csv
Tuğra,2,m,2012,friedrichshain-kreuzberg.csv
Zeinab,2,w,2012,friedrichshain-kreuzberg.csv
Tyler,2,m,2012,friedrichshain-kreuzberg.csv
Zoey,2,w,2012,friedrichshain-kreuzberg.csv
Ulrich,2,m,2012,friedrichshain-kreuzberg.csv
Zora,2,w,2012,friedrichshain-kreuzberg.csv
Wilfried,2,m,2012,friedrichshain-kreuzberg.csv
Zoë,2,w,2012,friedrichshain-kreuzberg.csv
Willem,2,m,2012,friedrichshain-kreuzberg.csv
Zümra,2,w,2012,friedrichshain-kreuzberg.csv
Yaşar,2,m,2012,friedrichshain-kreuzberg.csv
Özlem,2,w,2012,friedrichshain-kreuzberg.csv
Çınar,2,m,2012,friedrichshain-kreuzberg.csv
Ömer,2,m,2012,friedrichshain-kreuzberg.csv
Đức,2,m,2012,friedrichshain-kreuzberg.csv
Abby,1,w,2012,friedrichshain-kreuzberg.csv
Adelina,1,w,2012,friedrichshain-kreuzberg.csv
Adeline,1,w,2012,friedrichshain-kreuzberg.csv
Aalias,1,m,2012,friedrichshain-kreuzberg.csv
Agbowmwanre,1,w,2012,friedrichshain-kreuzberg.csv
Aamir,1,m,2012,friedrichshain-kreuzberg.csv
Ahsennur,1,w,2012,friedrichshain-kreuzberg.csv
Abbas,1,m,2012,friedrichshain-kreuzberg.csv
Aicha,1,w,2012,friedrichshain-kreuzberg.csv
Abbass,1,m,2012,friedrichshain-kreuzberg.csv
Aida,1,w,2012,friedrichshain-kreuzberg.csv
Abdelhadi,1,m,2012,friedrichshain-kreuzberg.csv
Aissata,1,w,2012,friedrichshain-kreuzberg.csv
Abdelmalek,1,m,2012,friedrichshain-kreuzberg.csv
Ajla,1,w,2012,friedrichshain-kreuzberg.csv
Abdelrahman,1,m,2012,friedrichshain-kreuzberg.csv
Ajlina,1,w,2012,friedrichshain-kreuzberg.csv
Abdoulaye,1,m,2012,friedrichshain-kreuzberg.csv
Akira,1,w,2012,friedrichshain-kreuzberg.csv
Abdulkarim,1,m,2012,friedrichshain-kreuzberg.csv
Akua,1,w,2012,friedrichshain-kreuzberg.csv
Abdurrahman,1,m,2012,friedrichshain-kreuzberg.csv
Akuvi,1,w,2012,friedrichshain-kreuzberg.csv
Abdülkadir,1,m,2012,friedrichshain-kreuzberg.csv
Alana,1,w,2012,friedrichshain-kreuzberg.csv
Abidin,1,m,2012,friedrichshain-kreuzberg.csv
Aldorina,1,w,2012,friedrichshain-kreuzberg.csv
Adil,1,m,2012,friedrichshain-kreuzberg.csv
Aleksandra,1,w,2012,friedrichshain-kreuzberg.csv
Adlon,1,m,2012,friedrichshain-kreuzberg.csv
Aleksejewna,1,w,2012,friedrichshain-kreuzberg.csv
Adolf,1,m,2012,friedrichshain-kreuzberg.csv
Alessandra,1,w,2012,friedrichshain-kreuzberg.csv
Adonai,1,m,2012,friedrichshain-kreuzberg.csv
Alev,1,w,2012,friedrichshain-kreuzberg.csv
Adriano,1,m,2012,friedrichshain-kreuzberg.csv
Alexa,1,w,2012,friedrichshain-kreuzberg.csv
Adrijan,1,m,2012,friedrichshain-kreuzberg.csv
Alexis,1,w,2012,friedrichshain-kreuzberg.csv
Aenaeas,1,m,2012,friedrichshain-kreuzberg.csv
Ali,1,w,2012,friedrichshain-kreuzberg.csv
Afan,1,m,2012,friedrichshain-kreuzberg.csv
Aliesha,1,w,2012,friedrichshain-kreuzberg.csv
Afonso,1,m,2012,friedrichshain-kreuzberg.csv
Alija,1,w,2012,friedrichshain-kreuzberg.csv
Agit,1,m,2012,friedrichshain-kreuzberg.csv
Aliosman,1,w,2012,friedrichshain-kreuzberg.csv
Agustin,1,m,2012,friedrichshain-kreuzberg.csv
Alisa,1,w,2012,friedrichshain-kreuzberg.csv
Ahmad,1,m,2012,friedrichshain-kreuzberg.csv
Aliyna-Sıla,1,w,2012,friedrichshain-kreuzberg.csv
Aidan,1,m,2012,friedrichshain-kreuzberg.csv
Alișia,1,w,2012,friedrichshain-kreuzberg.csv
Aiden,1,m,2012,friedrichshain-kreuzberg.csv
Almeda,1,w,2012,friedrichshain-kreuzberg.csv
Aiko,1,m,2012,friedrichshain-kreuzberg.csv
Almut,1,w,2012,friedrichshain-kreuzberg.csv
Aimo,1,m,2012,friedrichshain-kreuzberg.csv
Alya-Doğa,1,w,2012,friedrichshain-kreuzberg.csv
Ajendra,1,m,2012,friedrichshain-kreuzberg.csv
Amara,1,w,2012,friedrichshain-kreuzberg.csv
Akay,1,m,2012,friedrichshain-kreuzberg.csv
Amber,1,w,2012,friedrichshain-kreuzberg.csv
Aki,1,m,2012,friedrichshain-kreuzberg.csv
Amelia,1,w,2012,friedrichshain-kreuzberg.csv
Akil,1,m,2012,friedrichshain-kreuzberg.csv
Amely-Sophie,1,w,2012,friedrichshain-kreuzberg.csv
Alaa,1,m,2012,friedrichshain-kreuzberg.csv
Amina,1,w,2012,friedrichshain-kreuzberg.csv
Alain,1,m,2012,friedrichshain-kreuzberg.csv
Aminah,1,w,2012,friedrichshain-kreuzberg.csv
Alan,1,m,2012,friedrichshain-kreuzberg.csv
Amira,1,w,2012,friedrichshain-kreuzberg.csv
Albin,1,m,2012,friedrichshain-kreuzberg.csv
Amirlan,1,w,2012,friedrichshain-kreuzberg.csv
Aleksandar,1,m,2012,friedrichshain-kreuzberg.csv
Amne,1,w,2012,friedrichshain-kreuzberg.csv
Alem,1,m,2012,friedrichshain-kreuzberg.csv
Amponsah,1,w,2012,friedrichshain-kreuzberg.csv
Alessio,1,m,2012,friedrichshain-kreuzberg.csv
Amra,1,w,2012,friedrichshain-kreuzberg.csv
Alexis,1,m,2012,friedrichshain-kreuzberg.csv
Amy-Jane,1,w,2012,friedrichshain-kreuzberg.csv
Ali-Kemal,1,m,2012,friedrichshain-kreuzberg.csv
Anahí,1,w,2012,friedrichshain-kreuzberg.csv
Alim,1,m,2012,friedrichshain-kreuzberg.csv
Anastasija,1,w,2012,friedrichshain-kreuzberg.csv
Aliosman,1,m,2012,friedrichshain-kreuzberg.csv
Anaïs,1,w,2012,friedrichshain-kreuzberg.csv
Alit,1,m,2012,friedrichshain-kreuzberg.csv
Andrea,1,w,2012,friedrichshain-kreuzberg.csv
Alvin,1,m,2012,friedrichshain-kreuzberg.csv
Anela,1,w,2012,friedrichshain-kreuzberg.csv
Alwin,1,m,2012,friedrichshain-kreuzberg.csv
Angel,1,w,2012,friedrichshain-kreuzberg.csv
Amadeo,1,m,2012,friedrichshain-kreuzberg.csv
Angela,1,w,2012,friedrichshain-kreuzberg.csv
Amadeus,1,m,2012,friedrichshain-kreuzberg.csv
Angelie,1,w,2012,friedrichshain-kreuzberg.csv
Amadé,1,m,2012,friedrichshain-kreuzberg.csv
Angelika,1,w,2012,friedrichshain-kreuzberg.csv
Amancio,1,m,2012,friedrichshain-kreuzberg.csv
Angelova,1,w,2012,friedrichshain-kreuzberg.csv
Amar,1,m,2012,friedrichshain-kreuzberg.csv
Anisa,1,w,2012,friedrichshain-kreuzberg.csv
Amari,1,m,2012,friedrichshain-kreuzberg.csv
Anissa,1,w,2012,friedrichshain-kreuzberg.csv
Amewuga,1,m,2012,friedrichshain-kreuzberg.csv
Anja,1,w,2012,friedrichshain-kreuzberg.csv
Amin,1,m,2012,friedrichshain-kreuzberg.csv
Anja-Charline,1,w,2012,friedrichshain-kreuzberg.csv
Amine,1,m,2012,friedrichshain-kreuzberg.csv
Anna-Josephine,1,w,2012,friedrichshain-kreuzberg.csv
Ammar,1,m,2012,friedrichshain-kreuzberg.csv
Anna-Louisa,1,w,2012,friedrichshain-kreuzberg.csv
Amour,1,m,2012,friedrichshain-kreuzberg.csv
Anne,1,w,2012,friedrichshain-kreuzberg.csv
An,1,m,2012,friedrichshain-kreuzberg.csv
Anne-Marie,1,w,2012,friedrichshain-kreuzberg.csv
Anand,1,m,2012,friedrichshain-kreuzberg.csv
Anneli,1,w,2012,friedrichshain-kreuzberg.csv
Anatole,1,m,2012,friedrichshain-kreuzberg.csv
Annelies,1,w,2012,friedrichshain-kreuzberg.csv
Anders,1,m,2012,friedrichshain-kreuzberg.csv
Annett,1,w,2012,friedrichshain-kreuzberg.csv
Andre,1,m,2012,friedrichshain-kreuzberg.csv
Annette,1,w,2012,friedrichshain-kreuzberg.csv
Andrej,1,m,2012,friedrichshain-kreuzberg.csv
Anni,1,w,2012,friedrichshain-kreuzberg.csv
Andrin,1,m,2012,friedrichshain-kreuzberg.csv
Anni-Marie,1,w,2012,friedrichshain-kreuzberg.csv
André,1,m,2012,friedrichshain-kreuzberg.csv
Annie,1,w,2012,friedrichshain-kreuzberg.csv
Andy,1,m,2012,friedrichshain-kreuzberg.csv
Annike,1,w,2012,friedrichshain-kreuzberg.csv
Anil,1,m,2012,friedrichshain-kreuzberg.csv
Annita,1,w,2012,friedrichshain-kreuzberg.csv
Anıl,1,m,2012,friedrichshain-kreuzberg.csv
Annunziata-Maria,1,w,2012,friedrichshain-kreuzberg.csv
Anoop,1,m,2012,friedrichshain-kreuzberg.csv
Anoush,1,w,2012,friedrichshain-kreuzberg.csv
Ansgar,1,m,2012,friedrichshain-kreuzberg.csv
Antonie,1,w,2012,friedrichshain-kreuzberg.csv
Ansoumana,1,m,2012,friedrichshain-kreuzberg.csv
Apolline,1,w,2012,friedrichshain-kreuzberg.csv
Ante,1,m,2012,friedrichshain-kreuzberg.csv
Apollonia,1,w,2012,friedrichshain-kreuzberg.csv
Anthas,1,m,2012,friedrichshain-kreuzberg.csv
Araceli,1,w,2012,friedrichshain-kreuzberg.csv
Antonio,1,m,2012,friedrichshain-kreuzberg.csv
Aradena,1,w,2012,friedrichshain-kreuzberg.csv
Antonios,1,m,2012,friedrichshain-kreuzberg.csv
Aria,1,w,2012,friedrichshain-kreuzberg.csv
Antony,1,m,2012,friedrichshain-kreuzberg.csv
Arianna,1,w,2012,friedrichshain-kreuzberg.csv
Aram,1,m,2012,friedrichshain-kreuzberg.csv
Arlett,1,w,2012,friedrichshain-kreuzberg.csv
Aramis,1,m,2012,friedrichshain-kreuzberg.csv
Arnisa,1,w,2012,friedrichshain-kreuzberg.csv
Arda-Can,1,m,2012,friedrichshain-kreuzberg.csv
Arwa,1,w,2012,friedrichshain-kreuzberg.csv
Ardian,1,m,2012,friedrichshain-kreuzberg.csv
Arya,1,w,2012,friedrichshain-kreuzberg.csv
Ardit,1,m,2012,friedrichshain-kreuzberg.csv
Aseel,1,w,2012,friedrichshain-kreuzberg.csv
Arjet,1,m,2012,friedrichshain-kreuzberg.csv
Aseye,1,w,2012,friedrichshain-kreuzberg.csv
Arne,1,m,2012,friedrichshain-kreuzberg.csv
Ashley-Summer,1,w,2012,friedrichshain-kreuzberg.csv
Arno,1,m,2012,friedrichshain-kreuzberg.csv
Asima,1,w,2012,friedrichshain-kreuzberg.csv
Arnold,1,m,2012,friedrichshain-kreuzberg.csv
Asmin,1,w,2012,friedrichshain-kreuzberg.csv
Arsal,1,m,2012,friedrichshain-kreuzberg.csv
Assaley,1,w,2012,friedrichshain-kreuzberg.csv
Arsen,1,m,2012,friedrichshain-kreuzberg.csv
Astrid,1,w,2012,friedrichshain-kreuzberg.csv
Arslan,1,m,2012,friedrichshain-kreuzberg.csv
Atanasova,1,w,2012,friedrichshain-kreuzberg.csv
Arwed,1,m,2012,friedrichshain-kreuzberg.csv
Audrey,1,w,2012,friedrichshain-kreuzberg.csv
Asad,1,m,2012,friedrichshain-kreuzberg.csv
Aura,1,w,2012,friedrichshain-kreuzberg.csv
Asan,1,m,2012,friedrichshain-kreuzberg.csv
Aurora,1,w,2012,friedrichshain-kreuzberg.csv
Asen,1,m,2012,friedrichshain-kreuzberg.csv
Aurélie,1,w,2012,friedrichshain-kreuzberg.csv
Atahan,1,m,2012,friedrichshain-kreuzberg.csv
Ava,1,w,2012,friedrichshain-kreuzberg.csv
Atlas,1,m,2012,friedrichshain-kreuzberg.csv
Avery,1,w,2012,friedrichshain-kreuzberg.csv
Attila,1,m,2012,friedrichshain-kreuzberg.csv
Aya,1,w,2012,friedrichshain-kreuzberg.csv
Augustin,1,m,2012,friedrichshain-kreuzberg.csv
Ayleen,1,w,2012,friedrichshain-kreuzberg.csv
Aurel,1,m,2012,friedrichshain-kreuzberg.csv
Aynur,1,w,2012,friedrichshain-kreuzberg.csv
Aurelius,1,m,2012,friedrichshain-kreuzberg.csv
Aysu,1,w,2012,friedrichshain-kreuzberg.csv
Aurél,1,m,2012,friedrichshain-kreuzberg.csv
Ayça,1,w,2012,friedrichshain-kreuzberg.csv
Aviv,1,m,2012,friedrichshain-kreuzberg.csv
Ayşe-Eslem,1,w,2012,friedrichshain-kreuzberg.csv
Ayaz,1,m,2012,friedrichshain-kreuzberg.csv
Ayșe,1,w,2012,friedrichshain-kreuzberg.csv
Aybars,1,m,2012,friedrichshain-kreuzberg.csv
Açelya,1,w,2012,friedrichshain-kreuzberg.csv
Aydan,1,m,2012,friedrichshain-kreuzberg.csv
Ańuri,1,w,2012,friedrichshain-kreuzberg.csv
Aydem,1,m,2012,friedrichshain-kreuzberg.csv
Aşxan,1,w,2012,friedrichshain-kreuzberg.csv
Ayhan,1,m,2012,friedrichshain-kreuzberg.csv
Balqis,1,w,2012,friedrichshain-kreuzberg.csv
Aykan,1,m,2012,friedrichshain-kreuzberg.csv
Bang,1,w,2012,friedrichshain-kreuzberg.csv
Ayman,1,m,2012,friedrichshain-kreuzberg.csv
Bao,1,w,2012,friedrichshain-kreuzberg.csv
Ayo,1,m,2012,friedrichshain-kreuzberg.csv
Basille,1,w,2012,friedrichshain-kreuzberg.csv
Bac,1,m,2012,friedrichshain-kreuzberg.csv
Beate,1,w,2012,friedrichshain-kreuzberg.csv
Baicheng,1,m,2012,friedrichshain-kreuzberg.csv
Beatrix,1,w,2012,friedrichshain-kreuzberg.csv
Balthazar,1,m,2012,friedrichshain-kreuzberg.csv
Bella,1,w,2012,friedrichshain-kreuzberg.csv
Basile,1,m,2012,friedrichshain-kreuzberg.csv
Belle,1,w,2012,friedrichshain-kreuzberg.csv
Baxter,1,m,2012,friedrichshain-kreuzberg.csv
Belén,1,w,2012,friedrichshain-kreuzberg.csv
Bayram,1,m,2012,friedrichshain-kreuzberg.csv
Bengü,1,w,2012,friedrichshain-kreuzberg.csv
Baz,1,m,2012,friedrichshain-kreuzberg.csv
Benita,1,w,2012,friedrichshain-kreuzberg.csv
Beat,1,m,2012,friedrichshain-kreuzberg.csv
Benja,1,w,2012,friedrichshain-kreuzberg.csv
Bedirhan,1,m,2012,friedrichshain-kreuzberg.csv
Berenike,1,w,2012,friedrichshain-kreuzberg.csv
Bekir,1,m,2012,friedrichshain-kreuzberg.csv
Berfinnaz,1,w,2012,friedrichshain-kreuzberg.csv
Bendix,1,m,2012,friedrichshain-kreuzberg.csv
Beril,1,w,2012,friedrichshain-kreuzberg.csv
Benedict,1,m,2012,friedrichshain-kreuzberg.csv
Berivan,1,w,2012,friedrichshain-kreuzberg.csv
Benedikt,1,m,2012,friedrichshain-kreuzberg.csv
Bernhild,1,w,2012,friedrichshain-kreuzberg.csv
Benedykt,1,m,2012,friedrichshain-kreuzberg.csv
Bersu,1,w,2012,friedrichshain-kreuzberg.csv
Benett,1,m,2012,friedrichshain-kreuzberg.csv
Berthe,1,w,2012,friedrichshain-kreuzberg.csv
Benni,1,m,2012,friedrichshain-kreuzberg.csv
Besna,1,w,2012,friedrichshain-kreuzberg.csv
Benno,1,m,2012,friedrichshain-kreuzberg.csv
Bettina,1,w,2012,friedrichshain-kreuzberg.csv
Berjan,1,m,2012,friedrichshain-kreuzberg.csv
Bissan,1,w,2012,friedrichshain-kreuzberg.csv
Berke,1,m,2012,friedrichshain-kreuzberg.csv
Blerta,1,w,2012,friedrichshain-kreuzberg.csv
Bernhard,1,m,2012,friedrichshain-kreuzberg.csv
Bosanka,1,w,2012,friedrichshain-kreuzberg.csv
Bjarne,1,m,2012,friedrichshain-kreuzberg.csv
Brigit,1,w,2012,friedrichshain-kreuzberg.csv
Blake,1,m,2012,friedrichshain-kreuzberg.csv
Brigitte,1,w,2012,friedrichshain-kreuzberg.csv
Bo,1,m,2012,friedrichshain-kreuzberg.csv
Bui,1,w,2012,friedrichshain-kreuzberg.csv
Boban,1,m,2012,friedrichshain-kreuzberg.csv
Büsra,1,w,2012,friedrichshain-kreuzberg.csv
Boel,1,m,2012,friedrichshain-kreuzberg.csv
Calista-Faey,1,w,2012,friedrichshain-kreuzberg.csv
Bogdan,1,m,2012,friedrichshain-kreuzberg.csv
Camille,1,w,2012,friedrichshain-kreuzberg.csv
Bosse,1,m,2012,friedrichshain-kreuzberg.csv
Canan,1,w,2012,friedrichshain-kreuzberg.csv
Bourak,1,m,2012,friedrichshain-kreuzberg.csv
Candela,1,w,2012,friedrichshain-kreuzberg.csv
Boyue,1,m,2012,friedrichshain-kreuzberg.csv
Candy,1,w,2012,friedrichshain-kreuzberg.csv
Bradney,1,m,2012,friedrichshain-kreuzberg.csv
Carine,1,w,2012,friedrichshain-kreuzberg.csv
Brandon,1,m,2012,friedrichshain-kreuzberg.csv
Carlina,1,w,2012,friedrichshain-kreuzberg.csv
Bruk,1,m,2012,friedrichshain-kreuzberg.csv
Carmen,1,w,2012,friedrichshain-kreuzberg.csv
Bulut,1,m,2012,friedrichshain-kreuzberg.csv
Cassandra-Renee,1,w,2012,friedrichshain-kreuzberg.csv
Burak,1,m,2012,friedrichshain-kreuzberg.csv
Cassedy,1,w,2012,friedrichshain-kreuzberg.csv
Burhan,1,m,2012,friedrichshain-kreuzberg.csv
Cassidy,1,w,2012,friedrichshain-kreuzberg.csv
Buğra,1,m,2012,friedrichshain-kreuzberg.csv
Cataleya,1,w,2012,friedrichshain-kreuzberg.csv
Bách,1,m,2012,friedrichshain-kreuzberg.csv
Catriona,1,w,2012,friedrichshain-kreuzberg.csv
Cafer,1,m,2012,friedrichshain-kreuzberg.csv
Cecilie,1,w,2012,friedrichshain-kreuzberg.csv
Cai,1,m,2012,friedrichshain-kreuzberg.csv
Celia,1,w,2012,friedrichshain-kreuzberg.csv
Caio,1,m,2012,friedrichshain-kreuzberg.csv
Ceren,1,w,2012,friedrichshain-kreuzberg.csv
Caner,1,m,2012,friedrichshain-kreuzberg.csv
Ceyda,1,w,2012,friedrichshain-kreuzberg.csv
Cao,1,m,2012,friedrichshain-kreuzberg.csv
Cha,1,w,2012,friedrichshain-kreuzberg.csv
Carl-Jonah,1,m,2012,friedrichshain-kreuzberg.csv
Charleen,1,w,2012,friedrichshain-kreuzberg.csv
Carl-Lewis,1,m,2012,friedrichshain-kreuzberg.csv
Charlize,1,w,2012,friedrichshain-kreuzberg.csv
Carlo-Sean,1,m,2012,friedrichshain-kreuzberg.csv
Charlott,1,w,2012,friedrichshain-kreuzberg.csv
Casimir,1,m,2012,friedrichshain-kreuzberg.csv
Chi,1,w,2012,friedrichshain-kreuzberg.csv
Cavid,1,m,2012,friedrichshain-kreuzberg.csv
Chiara,1,w,2012,friedrichshain-kreuzberg.csv
Cecil,1,m,2012,friedrichshain-kreuzberg.csv
Chidera,1,w,2012,friedrichshain-kreuzberg.csv
Celest,1,m,2012,friedrichshain-kreuzberg.csv
Chimaza,1,w,2012,friedrichshain-kreuzberg.csv
Cemalettin,1,m,2012,friedrichshain-kreuzberg.csv
Christin,1,w,2012,friedrichshain-kreuzberg.csv
Cemil,1,m,2012,friedrichshain-kreuzberg.csv
Christina,1,w,2012,friedrichshain-kreuzberg.csv
Cesur,1,m,2012,friedrichshain-kreuzberg.csv
Ciara,1,w,2012,friedrichshain-kreuzberg.csv
Chan,1,m,2012,friedrichshain-kreuzberg.csv
Cindy,1,w,2012,friedrichshain-kreuzberg.csv
Chaoqing,1,m,2012,friedrichshain-kreuzberg.csv
Clara-Ina,1,w,2012,friedrichshain-kreuzberg.csv
Charly,1,m,2012,friedrichshain-kreuzberg.csv
Clara-Mia,1,w,2012,friedrichshain-kreuzberg.csv
Chavdarov,1,m,2012,friedrichshain-kreuzberg.csv
Cleona,1,w,2012,friedrichshain-kreuzberg.csv
Che,1,m,2012,friedrichshain-kreuzberg.csv
Coco,1,w,2012,friedrichshain-kreuzberg.csv
Cheikh,1,m,2012,friedrichshain-kreuzberg.csv
Coraline,1,w,2012,friedrichshain-kreuzberg.csv
Cheng,1,m,2012,friedrichshain-kreuzberg.csv
Cornelia,1,w,2012,friedrichshain-kreuzberg.csv
Chian,1,m,2012,friedrichshain-kreuzberg.csv
Cosima,1,w,2012,friedrichshain-kreuzberg.csv
Chihadeh,1,m,2012,friedrichshain-kreuzberg.csv
Cosma,1,w,2012,friedrichshain-kreuzberg.csv
Chouayb,1,m,2012,friedrichshain-kreuzberg.csv
Cæsar,1,w,2012,friedrichshain-kreuzberg.csv
Chris,1,m,2012,friedrichshain-kreuzberg.csv
Céline,1,w,2012,friedrichshain-kreuzberg.csv
Christoph,1,m,2012,friedrichshain-kreuzberg.csv
Dagmar,1,w,2012,friedrichshain-kreuzberg.csv
Châu,1,m,2012,friedrichshain-kreuzberg.csv
Dang,1,w,2012,friedrichshain-kreuzberg.csv
Chí,1,m,2012,friedrichshain-kreuzberg.csv
Daniela,1,w,2012,friedrichshain-kreuzberg.csv
Cinar,1,m,2012,friedrichshain-kreuzberg.csv
Danielle,1,w,2012,friedrichshain-kreuzberg.csv
Claus,1,m,2012,friedrichshain-kreuzberg.csv
Danuta,1,w,2012,friedrichshain-kreuzberg.csv
Clever,1,m,2012,friedrichshain-kreuzberg.csv
Daria,1,w,2012,friedrichshain-kreuzberg.csv
Collin,1,m,2012,friedrichshain-kreuzberg.csv
Darja,1,w,2012,friedrichshain-kreuzberg.csv
Constantijn,1,m,2012,friedrichshain-kreuzberg.csv
Darleen,1,w,2012,friedrichshain-kreuzberg.csv
Corvin,1,m,2012,friedrichshain-kreuzberg.csv
Dasha,1,w,2012,friedrichshain-kreuzberg.csv
Cuong,1,m,2012,friedrichshain-kreuzberg.csv
Davina,1,w,2012,friedrichshain-kreuzberg.csv
Cédric,1,m,2012,friedrichshain-kreuzberg.csv
Dawa,1,w,2012,friedrichshain-kreuzberg.csv
César,1,m,2012,friedrichshain-kreuzberg.csv
Cường,1,m,2012,friedrichshain-kreuzberg.csv
Debora,1,w,2012,friedrichshain-kreuzberg.csv
Daichi,1,m,2012,friedrichshain-kreuzberg.csv
Decker,1,w,2012,friedrichshain-kreuzberg.csv
Daiman-Joel,1,m,2012,friedrichshain-kreuzberg.csv
Dedji,1,w,2012,friedrichshain-kreuzberg.csv
Damiën,1,m,2012,friedrichshain-kreuzberg.csv
Defne,1,w,2012,friedrichshain-kreuzberg.csv
Damjon,1,m,2012,friedrichshain-kreuzberg.csv
del,1,w,2012,friedrichshain-kreuzberg.csv
Dan,1,m,2012,friedrichshain-kreuzberg.csv
Delia,1,w,2012,friedrichshain-kreuzberg.csv
Dana,1,m,2012,friedrichshain-kreuzberg.csv
Destiny,1,w,2012,friedrichshain-kreuzberg.csv
Dang,1,m,2012,friedrichshain-kreuzberg.csv
Diamante,1,w,2012,friedrichshain-kreuzberg.csv
Danial,1,m,2012,friedrichshain-kreuzberg.csv
Diamon,1,w,2012,friedrichshain-kreuzberg.csv
Danny,1,m,2012,friedrichshain-kreuzberg.csv
Dilana,1,w,2012,friedrichshain-kreuzberg.csv
Dario,1,m,2012,friedrichshain-kreuzberg.csv
Dilay-Zümre,1,w,2012,friedrichshain-kreuzberg.csv
Darius,1,m,2012,friedrichshain-kreuzberg.csv
Dilsah,1,w,2012,friedrichshain-kreuzberg.csv
Darron-Leopold,1,m,2012,friedrichshain-kreuzberg.csv
Dinalva,1,w,2012,friedrichshain-kreuzberg.csv
Darryn,1,m,2012,friedrichshain-kreuzberg.csv
Dion,1,w,2012,friedrichshain-kreuzberg.csv
Dave,1,m,2012,friedrichshain-kreuzberg.csv
Divine,1,w,2012,friedrichshain-kreuzberg.csv
Davi,1,m,2012,friedrichshain-kreuzberg.csv
Dominique,1,w,2012,friedrichshain-kreuzberg.csv
Dawud,1,m,2012,friedrichshain-kreuzberg.csv
Donata,1,w,2012,friedrichshain-kreuzberg.csv
Dehua,1,m,2012,friedrichshain-kreuzberg.csv
Donika,1,w,2012,friedrichshain-kreuzberg.csv
Delali,1,m,2012,friedrichshain-kreuzberg.csv
Donna,1,w,2012,friedrichshain-kreuzberg.csv
Deniz-Can,1,m,2012,friedrichshain-kreuzberg.csv
Dora,1,w,2012,friedrichshain-kreuzberg.csv
Deren,1,m,2012,friedrichshain-kreuzberg.csv
Doro,1,w,2012,friedrichshain-kreuzberg.csv
Devid,1,m,2012,friedrichshain-kreuzberg.csv
Dorota,1,w,2012,friedrichshain-kreuzberg.csv
Devin,1,m,2012,friedrichshain-kreuzberg.csv
Dorotea,1,w,2012,friedrichshain-kreuzberg.csv
Dexter,1,m,2012,friedrichshain-kreuzberg.csv
Dorothea,1,w,2012,friedrichshain-kreuzberg.csv
Dieter,1,m,2012,friedrichshain-kreuzberg.csv
Dunya,1,w,2012,friedrichshain-kreuzberg.csv
Dion,1,m,2012,friedrichshain-kreuzberg.csv
Dzevrie,1,w,2012,friedrichshain-kreuzberg.csv
Djamilo,1,m,2012,friedrichshain-kreuzberg.csv
Ece,1,w,2012,friedrichshain-kreuzberg.csv
Domenic,1,m,2012,friedrichshain-kreuzberg.csv
Ecenaz,1,w,2012,friedrichshain-kreuzberg.csv
Dominic,1,m,2012,friedrichshain-kreuzberg.csv
Edanur,1,w,2012,friedrichshain-kreuzberg.csv
