Vorname,Anzahl,Geschlecht,Jahr,Bezirk
Finnian,1,m,2014,charlottenburg-wilmersdorf.csv
Ewa,1,w,2014,charlottenburg-wilmersdorf.csv
Finnjen,1,m,2014,charlottenburg-wilmersdorf.csv
Ewelina,1,w,2014,charlottenburg-wilmersdorf.csv
Finnley,1,m,2014,charlottenburg-wilmersdorf.csv
Ewelyna,1,w,2014,charlottenburg-wilmersdorf.csv
Fiodor,1,m,2014,charlottenburg-wilmersdorf.csv
Eyad,1,w,2014,charlottenburg-wilmersdorf.csv
Firas,1,m,2014,charlottenburg-wilmersdorf.csv
Eylem,1,w,2014,charlottenburg-wilmersdorf.csv
Flann,1,m,2014,charlottenburg-wilmersdorf.csv
Eyob,1,w,2014,charlottenburg-wilmersdorf.csv
Flaum,1,m,2014,charlottenburg-wilmersdorf.csv
Eysan,1,w,2014,charlottenburg-wilmersdorf.csv
Flavius,1,m,2014,charlottenburg-wilmersdorf.csv
Ezmira,1,w,2014,charlottenburg-wilmersdorf.csv
Florens,1,m,2014,charlottenburg-wilmersdorf.csv
Fabiana,1,w,2014,charlottenburg-wilmersdorf.csv
Floyd,1,m,2014,charlottenburg-wilmersdorf.csv
Faina,1,w,2014,charlottenburg-wilmersdorf.csv
Flynn,1,m,2014,charlottenburg-wilmersdorf.csv
Faith,1,w,2014,charlottenburg-wilmersdorf.csv
Fogno,1,m,2014,charlottenburg-wilmersdorf.csv
Farhat,1,w,2014,charlottenburg-wilmersdorf.csv
Fram,1,m,2014,charlottenburg-wilmersdorf.csv
Farina,1,w,2014,charlottenburg-wilmersdorf.csv
Franck,1,m,2014,charlottenburg-wilmersdorf.csv
Faten,1,w,2014,charlottenburg-wilmersdorf.csv
Franklin,1,m,2014,charlottenburg-wilmersdorf.csv
Fatija,1,w,2014,charlottenburg-wilmersdorf.csv
Franz-Rudolf,1,m,2014,charlottenburg-wilmersdorf.csv
Fatıma,1,w,2014,charlottenburg-wilmersdorf.csv
Franziskus,1,m,2014,charlottenburg-wilmersdorf.csv
Fatlinda,1,w,2014,charlottenburg-wilmersdorf.csv
François,1,m,2014,charlottenburg-wilmersdorf.csv
Fatma,1,w,2014,charlottenburg-wilmersdorf.csv
Fred,1,m,2014,charlottenburg-wilmersdorf.csv
Fatme,1,w,2014,charlottenburg-wilmersdorf.csv
Frederic,1,m,2014,charlottenburg-wilmersdorf.csv
Faye,1,w,2014,charlottenburg-wilmersdorf.csv
Frido,1,m,2014,charlottenburg-wilmersdorf.csv
Federica,1,w,2014,charlottenburg-wilmersdorf.csv
Fridolin,1,m,2014,charlottenburg-wilmersdorf.csv
Fee,1,w,2014,charlottenburg-wilmersdorf.csv
Fridtjof,1,m,2014,charlottenburg-wilmersdorf.csv
Feenia,1,w,2014,charlottenburg-wilmersdorf.csv
Friedemann,1,m,2014,charlottenburg-wilmersdorf.csv
Fehild-Milena,1,w,2014,charlottenburg-wilmersdorf.csv
Frédéric,1,m,2014,charlottenburg-wilmersdorf.csv
Felia,1,w,2014,charlottenburg-wilmersdorf.csv
Fuad,1,m,2014,charlottenburg-wilmersdorf.csv
Felice,1,w,2014,charlottenburg-wilmersdorf.csv
Furkan,1,m,2014,charlottenburg-wilmersdorf.csv
Felina,1,w,2014,charlottenburg-wilmersdorf.csv
Gal,1,m,2014,charlottenburg-wilmersdorf.csv
Felina-Mayana,1,w,2014,charlottenburg-wilmersdorf.csv
Garabed,1,m,2014,charlottenburg-wilmersdorf.csv
Felipa,1,w,2014,charlottenburg-wilmersdorf.csv
Gaspard,1,m,2014,charlottenburg-wilmersdorf.csv
Felisa,1,w,2014,charlottenburg-wilmersdorf.csv
Gavin,1,m,2014,charlottenburg-wilmersdorf.csv
Fenja,1,w,2014,charlottenburg-wilmersdorf.csv
Georgio,1,m,2014,charlottenburg-wilmersdorf.csv
Fernanda,1,w,2014,charlottenburg-wilmersdorf.csv
Georgios,1,m,2014,charlottenburg-wilmersdorf.csv
Fidelma,1,w,2014,charlottenburg-wilmersdorf.csv
Gerald,1,m,2014,charlottenburg-wilmersdorf.csv
Fikir,1,w,2014,charlottenburg-wilmersdorf.csv
Gerd,1,m,2014,charlottenburg-wilmersdorf.csv
Fikreta,1,w,2014,charlottenburg-wilmersdorf.csv
Gereon,1,m,2014,charlottenburg-wilmersdorf.csv
Filea,1,w,2014,charlottenburg-wilmersdorf.csv
Gerlando,1,m,2014,charlottenburg-wilmersdorf.csv
Filipa,1,w,2014,charlottenburg-wilmersdorf.csv
German,1,m,2014,charlottenburg-wilmersdorf.csv
Filippa-Clementine,1,w,2014,charlottenburg-wilmersdorf.csv
Gero,1,m,2014,charlottenburg-wilmersdorf.csv
Fillis,1,w,2014,charlottenburg-wilmersdorf.csv
Gerry,1,m,2014,charlottenburg-wilmersdorf.csv
Filomena,1,w,2014,charlottenburg-wilmersdorf.csv
Gewargis,1,m,2014,charlottenburg-wilmersdorf.csv
Fiora,1,w,2014,charlottenburg-wilmersdorf.csv
Ghazi,1,m,2014,charlottenburg-wilmersdorf.csv
Firuza,1,w,2014,charlottenburg-wilmersdorf.csv
Gi-Uhk,1,m,2014,charlottenburg-wilmersdorf.csv
Floor,1,w,2014,charlottenburg-wilmersdorf.csv
Gianluca,1,m,2014,charlottenburg-wilmersdorf.csv
Florence,1,w,2014,charlottenburg-wilmersdorf.csv
Giorgi,1,m,2014,charlottenburg-wilmersdorf.csv
Florentina,1,w,2014,charlottenburg-wilmersdorf.csv
Gioshua,1,m,2014,charlottenburg-wilmersdorf.csv
Flurina,1,w,2014,charlottenburg-wilmersdorf.csv
Giovanni,1,m,2014,charlottenburg-wilmersdorf.csv
Franca,1,w,2014,charlottenburg-wilmersdorf.csv
Giuliano,1,m,2014,charlottenburg-wilmersdorf.csv
Frances,1,w,2014,charlottenburg-wilmersdorf.csv
Giulio,1,m,2014,charlottenburg-wilmersdorf.csv
Franka,1,w,2014,charlottenburg-wilmersdorf.csv
Gleb,1,m,2014,charlottenburg-wilmersdorf.csv
Françoise,1,w,2014,charlottenburg-wilmersdorf.csv
Goran,1,m,2014,charlottenburg-wilmersdorf.csv
Freda,1,w,2014,charlottenburg-wilmersdorf.csv
Goranov,1,m,2014,charlottenburg-wilmersdorf.csv
Frederika,1,w,2014,charlottenburg-wilmersdorf.csv
Grewe,1,m,2014,charlottenburg-wilmersdorf.csv
Freya,1,w,2014,charlottenburg-wilmersdorf.csv
Grigorios,1,m,2014,charlottenburg-wilmersdorf.csv
Freyja,1,w,2014,charlottenburg-wilmersdorf.csv
Grygorovyč,1,m,2014,charlottenburg-wilmersdorf.csv
Frizzie,1,w,2014,charlottenburg-wilmersdorf.csv
Guilherme,1,m,2014,charlottenburg-wilmersdorf.csv
Fuglsang,1,w,2014,charlottenburg-wilmersdorf.csv
Gunter,1,m,2014,charlottenburg-wilmersdorf.csv
Féline,1,w,2014,charlottenburg-wilmersdorf.csv
Guybrush,1,m,2014,charlottenburg-wilmersdorf.csv
Gabi,1,w,2014,charlottenburg-wilmersdorf.csv
Gyan,1,m,2014,charlottenburg-wilmersdorf.csv
Gabriela,1,w,2014,charlottenburg-wilmersdorf.csv
Gümüs,1,m,2014,charlottenburg-wilmersdorf.csv
Galinova,1,w,2014,charlottenburg-wilmersdorf.csv
Güney,1,m,2014,charlottenburg-wilmersdorf.csv
Gamze,1,w,2014,charlottenburg-wilmersdorf.csv
Günter,1,m,2014,charlottenburg-wilmersdorf.csv
Ganna,1,w,2014,charlottenburg-wilmersdorf.csv
Hadi,1,m,2014,charlottenburg-wilmersdorf.csv
George,1,w,2014,charlottenburg-wilmersdorf.csv
Haidar,1,m,2014,charlottenburg-wilmersdorf.csv
Gerda,1,w,2014,charlottenburg-wilmersdorf.csv
Haim,1,m,2014,charlottenburg-wilmersdorf.csv
Germania,1,w,2014,charlottenburg-wilmersdorf.csv
Haji,1,m,2014,charlottenburg-wilmersdorf.csv
Gesa,1,w,2014,charlottenburg-wilmersdorf.csv
Halid,1,m,2014,charlottenburg-wilmersdorf.csv
Gevorg,1,w,2014,charlottenburg-wilmersdorf.csv
Halil,1,m,2014,charlottenburg-wilmersdorf.csv
Ghazal,1,w,2014,charlottenburg-wilmersdorf.csv
Hamit,1,m,2014,charlottenburg-wilmersdorf.csv
Gillian,1,w,2014,charlottenburg-wilmersdorf.csv
Hamza-Agāh,1,m,2014,charlottenburg-wilmersdorf.csv
Giovanna,1,w,2014,charlottenburg-wilmersdorf.csv
Hane,1,m,2014,charlottenburg-wilmersdorf.csv
Giuseppina,1,w,2014,charlottenburg-wilmersdorf.csv
Hani,1,m,2014,charlottenburg-wilmersdorf.csv
Gizem,1,w,2014,charlottenburg-wilmersdorf.csv
Haoran,1,m,2014,charlottenburg-wilmersdorf.csv
Gopika,1,w,2014,charlottenburg-wilmersdorf.csv
Hariel,1,m,2014,charlottenburg-wilmersdorf.csv
Goud,1,w,2014,charlottenburg-wilmersdorf.csv
Harrison,1,m,2014,charlottenburg-wilmersdorf.csv
Grażyna,1,w,2014,charlottenburg-wilmersdorf.csv
Harry,1,m,2014,charlottenburg-wilmersdorf.csv
Greta-Avelina,1,w,2014,charlottenburg-wilmersdorf.csv
Harvey,1,m,2014,charlottenburg-wilmersdorf.csv
Grete,1,w,2014,charlottenburg-wilmersdorf.csv
Hasin,1,m,2014,charlottenburg-wilmersdorf.csv
Guilia,1,w,2014,charlottenburg-wilmersdorf.csv
Hayri,1,m,2014,charlottenburg-wilmersdorf.csv
Gwendolyn,1,w,2014,charlottenburg-wilmersdorf.csv
Hazem,1,m,2014,charlottenburg-wilmersdorf.csv
Gönül,1,w,2014,charlottenburg-wilmersdorf.csv
Heaven,1,m,2014,charlottenburg-wilmersdorf.csv
Görsch,1,w,2014,charlottenburg-wilmersdorf.csv
Hector,1,m,2014,charlottenburg-wilmersdorf.csv
Gümüş,1,w,2014,charlottenburg-wilmersdorf.csv
Helge,1,m,2014,charlottenburg-wilmersdorf.csv
Güneş,1,w,2014,charlottenburg-wilmersdorf.csv
Henk,1,m,2014,charlottenburg-wilmersdorf.csv
Hailey,1,w,2014,charlottenburg-wilmersdorf.csv
Henneke,1,m,2014,charlottenburg-wilmersdorf.csv
Hajer,1,w,2014,charlottenburg-wilmersdorf.csv
Henner,1,m,2014,charlottenburg-wilmersdorf.csv
Hala,1,w,2014,charlottenburg-wilmersdorf.csv
Hennes,1,m,2014,charlottenburg-wilmersdorf.csv
Halima,1,w,2014,charlottenburg-wilmersdorf.csv
Hennie,1,m,2014,charlottenburg-wilmersdorf.csv
Han-Hsin,1,w,2014,charlottenburg-wilmersdorf.csv
Henno,1,m,2014,charlottenburg-wilmersdorf.csv
Hanka,1,w,2014,charlottenburg-wilmersdorf.csv
Hennri,1,m,2014,charlottenburg-wilmersdorf.csv
Hannah-Lotta,1,w,2014,charlottenburg-wilmersdorf.csv
Henrique,1,m,2014,charlottenburg-wilmersdorf.csv
Hannelore,1,w,2014,charlottenburg-wilmersdorf.csv
Henryk,1,m,2014,charlottenburg-wilmersdorf.csv
Hanxin,1,w,2014,charlottenburg-wilmersdorf.csv
Hermes,1,m,2014,charlottenburg-wilmersdorf.csv
Haresa,1,w,2014,charlottenburg-wilmersdorf.csv
Heron,1,m,2014,charlottenburg-wilmersdorf.csv
Harlem,1,w,2014,charlottenburg-wilmersdorf.csv
Herrmann,1,m,2014,charlottenburg-wilmersdorf.csv
Hasin,1,w,2014,charlottenburg-wilmersdorf.csv
Hesham,1,m,2014,charlottenburg-wilmersdorf.csv
Hatice,1,w,2014,charlottenburg-wilmersdorf.csv
Hieronim,1,m,2014,charlottenburg-wilmersdorf.csv
Havin,1,w,2014,charlottenburg-wilmersdorf.csv
Hikaru,1,m,2014,charlottenburg-wilmersdorf.csv
Hayley,1,w,2014,charlottenburg-wilmersdorf.csv
Hillel,1,m,2014,charlottenburg-wilmersdorf.csv
Hayrünnisa,1,w,2014,charlottenburg-wilmersdorf.csv
Hizar,1,m,2014,charlottenburg-wilmersdorf.csv
Hazal-Rukiye,1,w,2014,charlottenburg-wilmersdorf.csv
Holm,1,m,2014,charlottenburg-wilmersdorf.csv
Hedda,1,w,2014,charlottenburg-wilmersdorf.csv
Hovannes,1,m,2014,charlottenburg-wilmersdorf.csv
Hedwig,1,w,2014,charlottenburg-wilmersdorf.csv
Hoàng,1,m,2014,charlottenburg-wilmersdorf.csv
Heiddis,1,w,2014,charlottenburg-wilmersdorf.csv
Hubertus,1,m,2014,charlottenburg-wilmersdorf.csv
Heike,1,w,2014,charlottenburg-wilmersdorf.csv
Humberto,1,m,2014,charlottenburg-wilmersdorf.csv
Heja-Xezal,1,w,2014,charlottenburg-wilmersdorf.csv
Hussein,1,m,2014,charlottenburg-wilmersdorf.csv
Hellen,1,w,2014,charlottenburg-wilmersdorf.csv
Hwan,1,m,2014,charlottenburg-wilmersdorf.csv
Henni,1,w,2014,charlottenburg-wilmersdorf.csv
Hüseyin,1,m,2014,charlottenburg-wilmersdorf.csv
Henny,1,w,2014,charlottenburg-wilmersdorf.csv
Hüsnü,1,m,2014,charlottenburg-wilmersdorf.csv
Henrike,1,w,2014,charlottenburg-wilmersdorf.csv
Ianis-Andrei,1,m,2014,charlottenburg-wilmersdorf.csv
Hermine,1,w,2014,charlottenburg-wilmersdorf.csv
Iason,1,m,2014,charlottenburg-wilmersdorf.csv
Hertha,1,w,2014,charlottenburg-wilmersdorf.csv
Ibuki,1,m,2014,charlottenburg-wilmersdorf.csv
Hiba,1,w,2014,charlottenburg-wilmersdorf.csv
Idemudia,1,m,2014,charlottenburg-wilmersdorf.csv
Hilal,1,w,2014,charlottenburg-wilmersdorf.csv
Ido,1,m,2014,charlottenburg-wilmersdorf.csv
Hilda,1,w,2014,charlottenburg-wilmersdorf.csv
Idris,1,m,2014,charlottenburg-wilmersdorf.csv
Hilde,1,w,2014,charlottenburg-wilmersdorf.csv
Ignatius,1,m,2014,charlottenburg-wilmersdorf.csv
Hilla,1,w,2014,charlottenburg-wilmersdorf.csv
Igor,1,m,2014,charlottenburg-wilmersdorf.csv
Hiwet,1,w,2014,charlottenburg-wilmersdorf.csv
Igorevič,1,m,2014,charlottenburg-wilmersdorf.csv
Hosna,1,w,2014,charlottenburg-wilmersdorf.csv
Ihsan,1,m,2014,charlottenburg-wilmersdorf.csv
Houssein,1,w,2014,charlottenburg-wilmersdorf.csv
Ilai,1,m,2014,charlottenburg-wilmersdorf.csv
Hubavenova,1,w,2014,charlottenburg-wilmersdorf.csv
Ilay,1,m,2014,charlottenburg-wilmersdorf.csv
Hüma,1,w,2014,charlottenburg-wilmersdorf.csv
Ilhan,1,m,2014,charlottenburg-wilmersdorf.csv
Hürem,1,w,2014,charlottenburg-wilmersdorf.csv
Ilija,1,m,2014,charlottenburg-wilmersdorf.csv
Ibrahim,1,w,2014,charlottenburg-wilmersdorf.csv
Ilyes,1,m,2014,charlottenburg-wilmersdorf.csv
Ibtihal,1,w,2014,charlottenburg-wilmersdorf.csv
Ingram,1,m,2014,charlottenburg-wilmersdorf.csv
Ibtissam,1,w,2014,charlottenburg-wilmersdorf.csv
Iorek,1,m,2014,charlottenburg-wilmersdorf.csv
Ilana,1,w,2014,charlottenburg-wilmersdorf.csv
Irfan,1,m,2014,charlottenburg-wilmersdorf.csv
Ilaria,1,w,2014,charlottenburg-wilmersdorf.csv
İsa,1,m,2014,charlottenburg-wilmersdorf.csv
Ildiko,1,w,2014,charlottenburg-wilmersdorf.csv
Isaac,1,m,2014,charlottenburg-wilmersdorf.csv
Ilhan,1,w,2014,charlottenburg-wilmersdorf.csv
Isaak,1,m,2014,charlottenburg-wilmersdorf.csv
Iliana,1,w,2014,charlottenburg-wilmersdorf.csv
Isaiah,1,m,2014,charlottenburg-wilmersdorf.csv
Ilona,1,w,2014,charlottenburg-wilmersdorf.csv
Ismo,1,m,2014,charlottenburg-wilmersdorf.csv
Ilse,1,w,2014,charlottenburg-wilmersdorf.csv
Istvàn,1,m,2014,charlottenburg-wilmersdorf.csv
Ilvi,1,w,2014,charlottenburg-wilmersdorf.csv
Itai,1,m,2014,charlottenburg-wilmersdorf.csv
Ilya,1,w,2014,charlottenburg-wilmersdorf.csv
Itamar,1,m,2014,charlottenburg-wilmersdorf.csv
Imogen,1,w,2014,charlottenburg-wilmersdorf.csv
Ithemba,1,m,2014,charlottenburg-wilmersdorf.csv
Inaya,1,w,2014,charlottenburg-wilmersdorf.csv
Iven,1,m,2014,charlottenburg-wilmersdorf.csv
Inci,1,w,2014,charlottenburg-wilmersdorf.csv
Jackob,1,m,2014,charlottenburg-wilmersdorf.csv
Inga,1,w,2014,charlottenburg-wilmersdorf.csv
Jackson,1,m,2014,charlottenburg-wilmersdorf.csv
Inge,1,w,2014,charlottenburg-wilmersdorf.csv
Jacky,1,m,2014,charlottenburg-wilmersdorf.csv
Ingeborg,1,w,2014,charlottenburg-wilmersdorf.csv
Jacob-Laurenz,1,m,2014,charlottenburg-wilmersdorf.csv
Intekhab,1,w,2014,charlottenburg-wilmersdorf.csv
Jacopo,1,m,2014,charlottenburg-wilmersdorf.csv
Ira,1,w,2014,charlottenburg-wilmersdorf.csv
Jaden,1,m,2014,charlottenburg-wilmersdorf.csv
Irena,1,w,2014,charlottenburg-wilmersdorf.csv
Jae-Jun,1,m,2014,charlottenburg-wilmersdorf.csv
Irene,1,w,2014,charlottenburg-wilmersdorf.csv
Jaime,1,m,2014,charlottenburg-wilmersdorf.csv
Iria,1,w,2014,charlottenburg-wilmersdorf.csv
Jamaal-Tyrone,1,m,2014,charlottenburg-wilmersdorf.csv
Irina,1,w,2014,charlottenburg-wilmersdorf.csv
Jamil,1,m,2014,charlottenburg-wilmersdorf.csv
Irène,1,w,2014,charlottenburg-wilmersdorf.csv
Jamiro,1,m,2014,charlottenburg-wilmersdorf.csv
Isha,1,w,2014,charlottenburg-wilmersdorf.csv
Jamon,1,m,2014,charlottenburg-wilmersdorf.csv
Isla,1,w,2014,charlottenburg-wilmersdorf.csv
Jan-Luca,1,m,2014,charlottenburg-wilmersdorf.csv
Islim,1,w,2014,charlottenburg-wilmersdorf.csv
Jan-Theodor,1,m,2014,charlottenburg-wilmersdorf.csv
Isra,1,w,2014,charlottenburg-wilmersdorf.csv
Janik,1,m,2014,charlottenburg-wilmersdorf.csv
Iveel,1,w,2014,charlottenburg-wilmersdorf.csv
Janis,1,m,2014,charlottenburg-wilmersdorf.csv
Ivy,1,w,2014,charlottenburg-wilmersdorf.csv
Jann,1,m,2014,charlottenburg-wilmersdorf.csv
Izehiuwa,1,w,2014,charlottenburg-wilmersdorf.csv
Janne,1,m,2014,charlottenburg-wilmersdorf.csv
Jagoda,1,w,2014,charlottenburg-wilmersdorf.csv
Janusz,1,m,2014,charlottenburg-wilmersdorf.csv
Jahida,1,w,2014,charlottenburg-wilmersdorf.csv
Jaques,1,m,2014,charlottenburg-wilmersdorf.csv
Jahmileh,1,w,2014,charlottenburg-wilmersdorf.csv
Jarik,1,m,2014,charlottenburg-wilmersdorf.csv
Jale,1,w,2014,charlottenburg-wilmersdorf.csv
Jarne,1,m,2014,charlottenburg-wilmersdorf.csv
Jalita,1,w,2014,charlottenburg-wilmersdorf.csv
Jaspar,1,m,2014,charlottenburg-wilmersdorf.csv
Jamya,1,w,2014,charlottenburg-wilmersdorf.csv
Javed,1,m,2014,charlottenburg-wilmersdorf.csv
Jannahtul,1,w,2014,charlottenburg-wilmersdorf.csv
Jayadev,1,m,2014,charlottenburg-wilmersdorf.csv
Jannika,1,w,2014,charlottenburg-wilmersdorf.csv
Jayakodiy,1,m,2014,charlottenburg-wilmersdorf.csv
Jasmina,1,w,2014,charlottenburg-wilmersdorf.csv
Jayden-Derice,1,m,2014,charlottenburg-wilmersdorf.csv
Jayshena,1,w,2014,charlottenburg-wilmersdorf.csv
Jayden-Joel,1,m,2014,charlottenburg-wilmersdorf.csv
Jeanette,1,w,2014,charlottenburg-wilmersdorf.csv
Jaydn,1,m,2014,charlottenburg-wilmersdorf.csv
Jeanne,1,w,2014,charlottenburg-wilmersdorf.csv
Jean-Luc,1,m,2014,charlottenburg-wilmersdorf.csv
Jefgenia,1,w,2014,charlottenburg-wilmersdorf.csv
Jeffrey,1,m,2014,charlottenburg-wilmersdorf.csv
Jelena,1,w,2014,charlottenburg-wilmersdorf.csv
Jelle,1,m,2014,charlottenburg-wilmersdorf.csv
Jenna,1,w,2014,charlottenburg-wilmersdorf.csv
Jeremie,1,m,2014,charlottenburg-wilmersdorf.csv
Jessica,1,w,2014,charlottenburg-wilmersdorf.csv
Jerimah,1,m,2014,charlottenburg-wilmersdorf.csv
Jewgenia,1,w,2014,charlottenburg-wilmersdorf.csv
Jerome,1,m,2014,charlottenburg-wilmersdorf.csv
Jeyla,1,w,2014,charlottenburg-wilmersdorf.csv
Jerzy,1,m,2014,charlottenburg-wilmersdorf.csv
Jian,1,w,2014,charlottenburg-wilmersdorf.csv
Jesaiah,1,m,2014,charlottenburg-wilmersdorf.csv
Jigyasa,1,w,2014,charlottenburg-wilmersdorf.csv
Jesper,1,m,2014,charlottenburg-wilmersdorf.csv
Jil,1,w,2014,charlottenburg-wilmersdorf.csv
Jiangdan,1,m,2014,charlottenburg-wilmersdorf.csv
Jill,1,w,2014,charlottenburg-wilmersdorf.csv
Jibril,1,m,2014,charlottenburg-wilmersdorf.csv
Joan,1,w,2014,charlottenburg-wilmersdorf.csv
Jihad,1,m,2014,charlottenburg-wilmersdorf.csv
Joana,1,w,2014,charlottenburg-wilmersdorf.csv
Jingche,1,m,2014,charlottenburg-wilmersdorf.csv
Johanna-Lea,1,w,2014,charlottenburg-wilmersdorf.csv
Jinu,1,m,2014,charlottenburg-wilmersdorf.csv
Jolanthe,1,w,2014,charlottenburg-wilmersdorf.csv
Joan,1,m,2014,charlottenburg-wilmersdorf.csv
Jolene,1,w,2014,charlottenburg-wilmersdorf.csv
Joffe,1,m,2014,charlottenburg-wilmersdorf.csv
Joline,1,w,2014,charlottenburg-wilmersdorf.csv
Johnny,1,m,2014,charlottenburg-wilmersdorf.csv
Jolly-Bisila,1,w,2014,charlottenburg-wilmersdorf.csv
Jon,1,m,2014,charlottenburg-wilmersdorf.csv
Jordan,1,w,2014,charlottenburg-wilmersdorf.csv
Jonael,1,m,2014,charlottenburg-wilmersdorf.csv
Jordyn,1,w,2014,charlottenburg-wilmersdorf.csv
Jonne,1,m,2014,charlottenburg-wilmersdorf.csv
Josefin,1,w,2014,charlottenburg-wilmersdorf.csv
Jons,1,m,2014,charlottenburg-wilmersdorf.csv
Josepha,1,w,2014,charlottenburg-wilmersdorf.csv
Joost,1,m,2014,charlottenburg-wilmersdorf.csv
Josephine-Ava,1,w,2014,charlottenburg-wilmersdorf.csv
Jordi,1,m,2014,charlottenburg-wilmersdorf.csv
Joséphine,1,w,2014,charlottenburg-wilmersdorf.csv
Joschka,1,m,2014,charlottenburg-wilmersdorf.csv
Juana,1,w,2014,charlottenburg-wilmersdorf.csv
Joschua,1,m,2014,charlottenburg-wilmersdorf.csv
Judith,1,w,2014,charlottenburg-wilmersdorf.csv
Joseph-Mickael,1,m,2014,charlottenburg-wilmersdorf.csv
Juka,1,w,2014,charlottenburg-wilmersdorf.csv
Josh,1,m,2014,charlottenburg-wilmersdorf.csv
Jula,1,w,2014,charlottenburg-wilmersdorf.csv
Josua,1,m,2014,charlottenburg-wilmersdorf.csv
Julieta,1,w,2014,charlottenburg-wilmersdorf.csv
Jounis,1,m,2014,charlottenburg-wilmersdorf.csv
Jutta,1,w,2014,charlottenburg-wilmersdorf.csv
Jovan,1,m,2014,charlottenburg-wilmersdorf.csv
Kahlina,1,w,2014,charlottenburg-wilmersdorf.csv
Joy,1,m,2014,charlottenburg-wilmersdorf.csv
Kajsa,1,w,2014,charlottenburg-wilmersdorf.csv
Joël,1,m,2014,charlottenburg-wilmersdorf.csv
Kalea,1,w,2014,charlottenburg-wilmersdorf.csv
Julián,1,m,2014,charlottenburg-wilmersdorf.csv
Kang-Ping,1,w,2014,charlottenburg-wilmersdorf.csv
Julán,1,m,2014,charlottenburg-wilmersdorf.csv
Kanita,1,w,2014,charlottenburg-wilmersdorf.csv
Jumah-Nelson,1,m,2014,charlottenburg-wilmersdorf.csv
Karin,1,w,2014,charlottenburg-wilmersdorf.csv
Jun,1,m,2014,charlottenburg-wilmersdorf.csv
Karla,1,w,2014,charlottenburg-wilmersdorf.csv
Junes,1,m,2014,charlottenburg-wilmersdorf.csv
Karlin,1,w,2014,charlottenburg-wilmersdorf.csv
Junpei,1,m,2014,charlottenburg-wilmersdorf.csv
Kassandra,1,w,2014,charlottenburg-wilmersdorf.csv
Juran,1,m,2014,charlottenburg-wilmersdorf.csv
Kassia,1,w,2014,charlottenburg-wilmersdorf.csv
Jure,1,m,2014,charlottenburg-wilmersdorf.csv
Kataleya,1,w,2014,charlottenburg-wilmersdorf.csv
Jurien,1,m,2014,charlottenburg-wilmersdorf.csv
Kate,1,w,2014,charlottenburg-wilmersdorf.csv
Jurij,1,m,2014,charlottenburg-wilmersdorf.csv
Katinka,1,w,2014,charlottenburg-wilmersdorf.csv
Jérome,1,m,2014,charlottenburg-wilmersdorf.csv
Katja,1,w,2014,charlottenburg-wilmersdorf.csv
Józef,1,m,2014,charlottenburg-wilmersdorf.csv
Katrina,1,w,2014,charlottenburg-wilmersdorf.csv
Kacem,1,m,2014,charlottenburg-wilmersdorf.csv
Katrine,1,w,2014,charlottenburg-wilmersdorf.csv
Kadir,1,m,2014,charlottenburg-wilmersdorf.csv
Katy,1,w,2014,charlottenburg-wilmersdorf.csv
Kalilu,1,m,2014,charlottenburg-wilmersdorf.csv
Kay,1,w,2014,charlottenburg-wilmersdorf.csv
Kamal,1,m,2014,charlottenburg-wilmersdorf.csv
Kaya,1,w,2014,charlottenburg-wilmersdorf.csv
Karl-Levin,1,m,2014,charlottenburg-wilmersdorf.csv
Kayla,1,w,2014,charlottenburg-wilmersdorf.csv
Karlsson,1,m,2014,charlottenburg-wilmersdorf.csv
Kayra,1,w,2014,charlottenburg-wilmersdorf.csv
Karol,1,m,2014,charlottenburg-wilmersdorf.csv
Karsten,1,m,2014,charlottenburg-wilmersdorf.csv
Kenna,1,w,2014,charlottenburg-wilmersdorf.csv
Kasim,1,m,2014,charlottenburg-wilmersdorf.csv
Kenza,1,w,2014,charlottenburg-wilmersdorf.csv
Kayza,1,m,2014,charlottenburg-wilmersdorf.csv
Keona,1,w,2014,charlottenburg-wilmersdorf.csv
Kazimierz,1,m,2014,charlottenburg-wilmersdorf.csv
Keren,1,w,2014,charlottenburg-wilmersdorf.csv
Ketsya,1,w,2014,charlottenburg-wilmersdorf.csv
Kekoa,1,m,2014,charlottenburg-wilmersdorf.csv
Khadeja,1,w,2014,charlottenburg-wilmersdorf.csv
Kelson,1,m,2014,charlottenburg-wilmersdorf.csv
Khadiga,1,w,2014,charlottenburg-wilmersdorf.csv
Kenan,1,m,2014,charlottenburg-wilmersdorf.csv
Kiara,1,w,2014,charlottenburg-wilmersdorf.csv
Kendal,1,m,2014,charlottenburg-wilmersdorf.csv
Kielo,1,w,2014,charlottenburg-wilmersdorf.csv
Kerim,1,m,2014,charlottenburg-wilmersdorf.csv
Kim-Jana,1,w,2014,charlottenburg-wilmersdorf.csv
Keshith,1,m,2014,charlottenburg-wilmersdorf.csv
Kimia,1,w,2014,charlottenburg-wilmersdorf.csv
Khalil,1,m,2014,charlottenburg-wilmersdorf.csv
Kinga,1,w,2014,charlottenburg-wilmersdorf.csv
Ki-Han,1,m,2014,charlottenburg-wilmersdorf.csv
Kira,1,w,2014,charlottenburg-wilmersdorf.csv
Kianou,1,m,2014,charlottenburg-wilmersdorf.csv
Kiwa,1,w,2014,charlottenburg-wilmersdorf.csv
