Vorname,Anzahl,Geschlecht,Jahr,Bezirk
Baschar,1,m,2013,friedrichshain-kreuzberg.csv
Caroline,1,w,2013,friedrichshain-kreuzberg.csv
Batu,1,m,2013,friedrichshain-kreuzberg.csv
Cassuli,1,w,2013,friedrichshain-kreuzberg.csv
Baturalp,1,m,2013,friedrichshain-kreuzberg.csv
Cassy,1,w,2013,friedrichshain-kreuzberg.csv
Bedirhan,1,m,2013,friedrichshain-kreuzberg.csv
Cat,1,w,2013,friedrichshain-kreuzberg.csv
Bejan,1,m,2013,friedrichshain-kreuzberg.csv
Cathrine,1,w,2013,friedrichshain-kreuzberg.csv
Bekir,1,m,2013,friedrichshain-kreuzberg.csv
Cato,1,w,2013,friedrichshain-kreuzberg.csv
Belindo,1,m,2013,friedrichshain-kreuzberg.csv
Cemre,1,w,2013,friedrichshain-kreuzberg.csv
Ben-Achim,1,m,2013,friedrichshain-kreuzberg.csv
Ceren,1,w,2013,friedrichshain-kreuzberg.csv
Benett,1,m,2013,friedrichshain-kreuzberg.csv
Ceylin,1,w,2013,friedrichshain-kreuzberg.csv
Benjy,1,m,2013,friedrichshain-kreuzberg.csv
Charlie,1,w,2013,friedrichshain-kreuzberg.csv
Bennet,1,m,2013,friedrichshain-kreuzberg.csv
Charlize,1,w,2013,friedrichshain-kreuzberg.csv
Bennett,1,m,2013,friedrichshain-kreuzberg.csv
Charlotta,1,w,2013,friedrichshain-kreuzberg.csv
Bennik,1,m,2013,friedrichshain-kreuzberg.csv
Cherry,1,w,2013,friedrichshain-kreuzberg.csv
Bennit,1,m,2013,friedrichshain-kreuzberg.csv
Cheyenne-Blue,1,w,2013,friedrichshain-kreuzberg.csv
Benot,1,m,2013,friedrichshain-kreuzberg.csv
Chintamani,1,w,2013,friedrichshain-kreuzberg.csv
Benoît,1,m,2013,friedrichshain-kreuzberg.csv
Chisaki,1,w,2013,friedrichshain-kreuzberg.csv
Bente,1,m,2013,friedrichshain-kreuzberg.csv
Christa,1,w,2013,friedrichshain-kreuzberg.csv
Bento,1,m,2013,friedrichshain-kreuzberg.csv
Christiana,1,w,2013,friedrichshain-kreuzberg.csv
Benu,1,m,2013,friedrichshain-kreuzberg.csv
Christiane,1,w,2013,friedrichshain-kreuzberg.csv
Ber,1,m,2013,friedrichshain-kreuzberg.csv
Christin,1,w,2013,friedrichshain-kreuzberg.csv
Bera,1,m,2013,friedrichshain-kreuzberg.csv
Cira,1,w,2013,friedrichshain-kreuzberg.csv
Beran,1,m,2013,friedrichshain-kreuzberg.csv
Clarissa,1,w,2013,friedrichshain-kreuzberg.csv
Berkay,1,m,2013,friedrichshain-kreuzberg.csv
Clea,1,w,2013,friedrichshain-kreuzberg.csv
Bertan,1,m,2013,friedrichshain-kreuzberg.csv
Clementine,1,w,2013,friedrichshain-kreuzberg.csv
Bertold,1,m,2013,friedrichshain-kreuzberg.csv
Cleo,1,w,2013,friedrichshain-kreuzberg.csv
Bethiou,1,m,2013,friedrichshain-kreuzberg.csv
Coco,1,w,2013,friedrichshain-kreuzberg.csv
Bille,1,m,2013,friedrichshain-kreuzberg.csv
Colette,1,w,2013,friedrichshain-kreuzberg.csv
Birk,1,m,2013,friedrichshain-kreuzberg.csv
Conny,1,w,2013,friedrichshain-kreuzberg.csv
Bobi,1,m,2013,friedrichshain-kreuzberg.csv
Constanze,1,w,2013,friedrichshain-kreuzberg.csv
Bodo,1,m,2013,friedrichshain-kreuzberg.csv
Cora,1,w,2013,friedrichshain-kreuzberg.csv
Boi,1,m,2013,friedrichshain-kreuzberg.csv
Cäcilia,1,w,2013,friedrichshain-kreuzberg.csv
Bolek,1,m,2013,friedrichshain-kreuzberg.csv
Cécile,1,w,2013,friedrichshain-kreuzberg.csv
Bomber,1,m,2013,friedrichshain-kreuzberg.csv
Dalia,1,w,2013,friedrichshain-kreuzberg.csv
Borislav,1,m,2013,friedrichshain-kreuzberg.csv
Daliborka,1,w,2013,friedrichshain-kreuzberg.csv
Bryan,1,m,2013,friedrichshain-kreuzberg.csv
Daliya,1,w,2013,friedrichshain-kreuzberg.csv
Bugra,1,m,2013,friedrichshain-kreuzberg.csv
Damla,1,w,2013,friedrichshain-kreuzberg.csv
Bui,1,m,2013,friedrichshain-kreuzberg.csv
Dan,1,w,2013,friedrichshain-kreuzberg.csv
Burt,1,m,2013,friedrichshain-kreuzberg.csv
Daniella,1,w,2013,friedrichshain-kreuzberg.csv
Bálint,1,m,2013,friedrichshain-kreuzberg.csv
Danielle,1,w,2013,friedrichshain-kreuzberg.csv
Cailan,1,m,2013,friedrichshain-kreuzberg.csv
Danijela,1,w,2013,friedrichshain-kreuzberg.csv
Cal-Byron,1,m,2013,friedrichshain-kreuzberg.csv
Danly,1,w,2013,friedrichshain-kreuzberg.csv
Caleb,1,m,2013,friedrichshain-kreuzberg.csv
Danáe,1,w,2013,friedrichshain-kreuzberg.csv
Calvin,1,m,2013,friedrichshain-kreuzberg.csv
Darina,1,w,2013,friedrichshain-kreuzberg.csv
Canahmet,1,m,2013,friedrichshain-kreuzberg.csv
Darja,1,w,2013,friedrichshain-kreuzberg.csv
Carlo,1,m,2013,friedrichshain-kreuzberg.csv
Darlien,1,w,2013,friedrichshain-kreuzberg.csv
Carsten,1,m,2013,friedrichshain-kreuzberg.csv
Davina,1,w,2013,friedrichshain-kreuzberg.csv
Casper,1,m,2013,friedrichshain-kreuzberg.csv
Debora,1,w,2013,friedrichshain-kreuzberg.csv
Cassius,1,m,2013,friedrichshain-kreuzberg.csv
Deliyha,1,w,2013,friedrichshain-kreuzberg.csv
Catharius,1,m,2013,friedrichshain-kreuzberg.csv
Denisa,1,w,2013,friedrichshain-kreuzberg.csv
Celal,1,m,2013,friedrichshain-kreuzberg.csv
Derin,1,w,2013,friedrichshain-kreuzberg.csv
Celil,1,m,2013,friedrichshain-kreuzberg.csv
Destiny,1,w,2013,friedrichshain-kreuzberg.csv
Cemil,1,m,2013,friedrichshain-kreuzberg.csv
Devi,1,w,2013,friedrichshain-kreuzberg.csv
Charles,1,m,2013,friedrichshain-kreuzberg.csv
Di,1,w,2013,friedrichshain-kreuzberg.csv
Charly,1,m,2013,friedrichshain-kreuzberg.csv
Diem,1,w,2013,friedrichshain-kreuzberg.csv
Chase,1,m,2013,friedrichshain-kreuzberg.csv
Diora,1,w,2013,friedrichshain-kreuzberg.csv
Cheon,1,m,2013,friedrichshain-kreuzberg.csv
Diệu,1,w,2013,friedrichshain-kreuzberg.csv
Chinedu,1,m,2013,friedrichshain-kreuzberg.csv
Do,1,w,2013,friedrichshain-kreuzberg.csv
Chris,1,m,2013,friedrichshain-kreuzberg.csv
Dominique,1,w,2013,friedrichshain-kreuzberg.csv
Chris-Taylor,1,m,2013,friedrichshain-kreuzberg.csv
Donjeta,1,w,2013,friedrichshain-kreuzberg.csv
Christophe,1,m,2013,friedrichshain-kreuzberg.csv
Dorchen,1,w,2013,friedrichshain-kreuzberg.csv
Cınar,1,m,2013,friedrichshain-kreuzberg.csv
Dorothea,1,w,2013,friedrichshain-kreuzberg.csv
Ciwan,1,m,2013,friedrichshain-kreuzberg.csv
Dorra,1,w,2013,friedrichshain-kreuzberg.csv
Claas,1,m,2013,friedrichshain-kreuzberg.csv
Dua,1,w,2013,friedrichshain-kreuzberg.csv
Cliff,1,m,2013,friedrichshain-kreuzberg.csv
Dung,1,w,2013,friedrichshain-kreuzberg.csv
Cody-Jaden,1,m,2013,friedrichshain-kreuzberg.csv
Duygu,1,w,2013,friedrichshain-kreuzberg.csv
Collin,1,m,2013,friedrichshain-kreuzberg.csv
Dô,1,w,2013,friedrichshain-kreuzberg.csv
Colt,1,m,2013,friedrichshain-kreuzberg.csv
Džemila,1,w,2013,friedrichshain-kreuzberg.csv
Conner,1,m,2013,friedrichshain-kreuzberg.csv
Dạ,1,w,2013,friedrichshain-kreuzberg.csv
Constantine,1,m,2013,friedrichshain-kreuzberg.csv
Edanur,1,w,2013,friedrichshain-kreuzberg.csv
Cornelis,1,m,2013,friedrichshain-kreuzberg.csv
Eden,1,w,2013,friedrichshain-kreuzberg.csv
Corvin,1,m,2013,friedrichshain-kreuzberg.csv
Edera,1,w,2013,friedrichshain-kreuzberg.csv
Cosmin,1,m,2013,friedrichshain-kreuzberg.csv
Edita,1,w,2013,friedrichshain-kreuzberg.csv
Crispin,1,m,2013,friedrichshain-kreuzberg.csv
Editha,1,w,2013,friedrichshain-kreuzberg.csv
Cristiano,1,m,2013,friedrichshain-kreuzberg.csv
Eilish,1,w,2013,friedrichshain-kreuzberg.csv
Cruz,1,m,2013,friedrichshain-kreuzberg.csv
Ekamjot,1,w,2013,friedrichshain-kreuzberg.csv
Cuno,1,m,2013,friedrichshain-kreuzberg.csv
Elaina,1,w,2013,friedrichshain-kreuzberg.csv
Daan,1,m,2013,friedrichshain-kreuzberg.csv
Elasu,1,w,2013,friedrichshain-kreuzberg.csv
Damon,1,m,2013,friedrichshain-kreuzberg.csv
Eleonore,1,w,2013,friedrichshain-kreuzberg.csv
Danijel,1,m,2013,friedrichshain-kreuzberg.csv
Elie,1,w,2013,friedrichshain-kreuzberg.csv
Danny,1,m,2013,friedrichshain-kreuzberg.csv
Elif-Meryem,1,w,2013,friedrichshain-kreuzberg.csv
Dante,1,m,2013,friedrichshain-kreuzberg.csv
Elif-Sude,1,w,2013,friedrichshain-kreuzberg.csv
Darian,1,m,2013,friedrichshain-kreuzberg.csv
Elifnur,1,w,2013,friedrichshain-kreuzberg.csv
Dario,1,m,2013,friedrichshain-kreuzberg.csv
Eline,1,w,2013,friedrichshain-kreuzberg.csv
Daris,1,m,2013,friedrichshain-kreuzberg.csv
Elinya,1,w,2013,friedrichshain-kreuzberg.csv
Darko,1,m,2013,friedrichshain-kreuzberg.csv
Elisa-Marie,1,w,2013,friedrichshain-kreuzberg.csv
Dave,1,m,2013,friedrichshain-kreuzberg.csv
Eliza,1,w,2013,friedrichshain-kreuzberg.csv
Davin-Leon,1,m,2013,friedrichshain-kreuzberg.csv
Elja,1,w,2013,friedrichshain-kreuzberg.csv
Davis,1,m,2013,friedrichshain-kreuzberg.csv
Ella-Pauline,1,w,2013,friedrichshain-kreuzberg.csv
Dawid,1,m,2013,friedrichshain-kreuzberg.csv
Elli,1,w,2013,friedrichshain-kreuzberg.csv
Dawud,1,m,2013,friedrichshain-kreuzberg.csv
Ellina,1,w,2013,friedrichshain-kreuzberg.csv
Dean,1,m,2013,friedrichshain-kreuzberg.csv
Elmas,1,w,2013,friedrichshain-kreuzberg.csv
Delian,1,m,2013,friedrichshain-kreuzberg.csv
Elmas-Nur,1,w,2013,friedrichshain-kreuzberg.csv
Demjén,1,m,2013,friedrichshain-kreuzberg.csv
Elmira,1,w,2013,friedrichshain-kreuzberg.csv
Deniz-Cem,1,m,2013,friedrichshain-kreuzberg.csv
Eloise,1,w,2013,friedrichshain-kreuzberg.csv
Denny,1,m,2013,friedrichshain-kreuzberg.csv
Elva,1,w,2013,friedrichshain-kreuzberg.csv
Devo,1,m,2013,friedrichshain-kreuzberg.csv
Elvin,1,w,2013,friedrichshain-kreuzberg.csv
Deyvit,1,m,2013,friedrichshain-kreuzberg.csv
Elyse,1,w,2013,friedrichshain-kreuzberg.csv
Dimitris,1,m,2013,friedrichshain-kreuzberg.csv
Elín,1,w,2013,friedrichshain-kreuzberg.csv
Dinesh,1,m,2013,friedrichshain-kreuzberg.csv
Emili,1,w,2013,friedrichshain-kreuzberg.csv
Dirk,1,m,2013,friedrichshain-kreuzberg.csv
Emiliana,1,w,2013,friedrichshain-kreuzberg.csv
Diyanov,1,m,2013,friedrichshain-kreuzberg.csv
Emilya,1,w,2013,friedrichshain-kreuzberg.csv
Djamel,1,m,2013,friedrichshain-kreuzberg.csv
Emmilia,1,w,2013,friedrichshain-kreuzberg.csv
Djwar,1,m,2013,friedrichshain-kreuzberg.csv
Emmy,1,w,2013,friedrichshain-kreuzberg.csv
Dmitri,1,m,2013,friedrichshain-kreuzberg.csv
Emy,1,w,2013,friedrichshain-kreuzberg.csv
Do,1,m,2013,friedrichshain-kreuzberg.csv
Engelmann,1,w,2013,friedrichshain-kreuzberg.csv
Domenic,1,m,2013,friedrichshain-kreuzberg.csv
Enie,1,w,2013,friedrichshain-kreuzberg.csv
Dominic,1,m,2013,friedrichshain-kreuzberg.csv
Enna,1,w,2013,friedrichshain-kreuzberg.csv
Don,1,m,2013,friedrichshain-kreuzberg.csv
Enne,1,w,2013,friedrichshain-kreuzberg.csv
Doruk,1,m,2013,friedrichshain-kreuzberg.csv
Erawia-Gabriela,1,w,2013,friedrichshain-kreuzberg.csv
Doãn,1,m,2013,friedrichshain-kreuzberg.csv
Eray,1,w,2013,friedrichshain-kreuzberg.csv
Doğan,1,m,2013,friedrichshain-kreuzberg.csv
Erna,1,w,2013,friedrichshain-kreuzberg.csv
Dusko,1,m,2013,friedrichshain-kreuzberg.csv
Erva,1,w,2013,friedrichshain-kreuzberg.csv
Dyango,1,m,2013,friedrichshain-kreuzberg.csv
Esi,1,w,2013,friedrichshain-kreuzberg.csv
Dzhaner,1,m,2013,friedrichshain-kreuzberg.csv
Esiye,1,w,2013,friedrichshain-kreuzberg.csv
Dzhengis,1,m,2013,friedrichshain-kreuzberg.csv
Eslem,1,w,2013,friedrichshain-kreuzberg.csv
Dzheylyanov,1,m,2013,friedrichshain-kreuzberg.csv
Esmeralda,1,w,2013,friedrichshain-kreuzberg.csv
Dưc,1,m,2013,friedrichshain-kreuzberg.csv
Eusebia,1,w,2013,friedrichshain-kreuzberg.csv
Ebubekir,1,m,2013,friedrichshain-kreuzberg.csv
Eva-Clarice,1,w,2013,friedrichshain-kreuzberg.csv
Eder,1,m,2013,friedrichshain-kreuzberg.csv
Eve,1,w,2013,friedrichshain-kreuzberg.csv
Eduardo,1,m,2013,friedrichshain-kreuzberg.csv
Evelina,1,w,2013,friedrichshain-kreuzberg.csv
Edvin,1,m,2013,friedrichshain-kreuzberg.csv
Evelyn,1,w,2013,friedrichshain-kreuzberg.csv
Edwin,1,m,2013,friedrichshain-kreuzberg.csv
Evelyne,1,w,2013,friedrichshain-kreuzberg.csv
Ege,1,m,2013,friedrichshain-kreuzberg.csv
Evengelina,1,w,2013,friedrichshain-kreuzberg.csv
Egemen,1,m,2013,friedrichshain-kreuzberg.csv
Evie,1,w,2013,friedrichshain-kreuzberg.csv
Ekin,1,m,2013,friedrichshain-kreuzberg.csv
Evin,1,w,2013,friedrichshain-kreuzberg.csv
Ektoras,1,m,2013,friedrichshain-kreuzberg.csv
Evodia,1,w,2013,friedrichshain-kreuzberg.csv
Elea,1,m,2013,friedrichshain-kreuzberg.csv
Ezgi,1,w,2013,friedrichshain-kreuzberg.csv
Elezuo,1,m,2013,friedrichshain-kreuzberg.csv
Fabel,1,w,2013,friedrichshain-kreuzberg.csv
Eli,1,m,2013,friedrichshain-kreuzberg.csv
Fadime,1,w,2013,friedrichshain-kreuzberg.csv
Elia,1,m,2013,friedrichshain-kreuzberg.csv
Fatbardha,1,w,2013,friedrichshain-kreuzberg.csv
Eliah,1,m,2013,friedrichshain-kreuzberg.csv
Fatimatüz,1,w,2013,friedrichshain-kreuzberg.csv
Eliano,1,m,2013,friedrichshain-kreuzberg.csv
Fatımatüzzehra,1,w,2013,friedrichshain-kreuzberg.csv
Eliyas,1,m,2013,friedrichshain-kreuzberg.csv
Fatme,1,w,2013,friedrichshain-kreuzberg.csv
Elvir,1,m,2013,friedrichshain-kreuzberg.csv
Fay,1,w,2013,friedrichshain-kreuzberg.csv
Elvis,1,m,2013,friedrichshain-kreuzberg.csv
Fee,1,w,2013,friedrichshain-kreuzberg.csv
Elyas,1,m,2013,friedrichshain-kreuzberg.csv
Felicia,1,w,2013,friedrichshain-kreuzberg.csv
Eláya,1,m,2013,friedrichshain-kreuzberg.csv
Felicitas,1,w,2013,friedrichshain-kreuzberg.csv
Eme,1,m,2013,friedrichshain-kreuzberg.csv
Felicé,1,w,2013,friedrichshain-kreuzberg.csv
Emilijan-Božidar,1,m,2013,friedrichshain-kreuzberg.csv
Felipa,1,w,2013,friedrichshain-kreuzberg.csv
Emillio,1,m,2013,friedrichshain-kreuzberg.csv
Felizitas,1,w,2013,friedrichshain-kreuzberg.csv
Emilov,1,m,2013,friedrichshain-kreuzberg.csv
Feodora,1,w,2013,friedrichshain-kreuzberg.csv
Emircan,1,m,2013,friedrichshain-kreuzberg.csv
Ferzi,1,w,2013,friedrichshain-kreuzberg.csv
Emrullah,1,m,2013,friedrichshain-kreuzberg.csv
Fia,1,w,2013,friedrichshain-kreuzberg.csv
Engelmann,1,m,2013,friedrichshain-kreuzberg.csv
Fidan,1,w,2013,friedrichshain-kreuzberg.csv
Enis,1,m,2013,friedrichshain-kreuzberg.csv
Fidelia,1,w,2013,friedrichshain-kreuzberg.csv
Erdoğan,1,m,2013,friedrichshain-kreuzberg.csv
Filin,1,w,2013,friedrichshain-kreuzberg.csv
Ergün,1,m,2013,friedrichshain-kreuzberg.csv
Filippa,1,w,2013,friedrichshain-kreuzberg.csv
Erhard,1,m,2013,friedrichshain-kreuzberg.csv
Filiz,1,w,2013,friedrichshain-kreuzberg.csv
Erich,1,m,2013,friedrichshain-kreuzberg.csv
Finya,1,w,2013,friedrichshain-kreuzberg.csv
Erkan,1,m,2013,friedrichshain-kreuzberg.csv
Firdevs,1,w,2013,friedrichshain-kreuzberg.csv
Eryk,1,m,2013,friedrichshain-kreuzberg.csv
Flora,1,w,2013,friedrichshain-kreuzberg.csv
Esat,1,m,2013,friedrichshain-kreuzberg.csv
Florence,1,w,2013,friedrichshain-kreuzberg.csv
Eser,1,m,2013,friedrichshain-kreuzberg.csv
Florentina,1,w,2013,friedrichshain-kreuzberg.csv
Etienne,1,m,2013,friedrichshain-kreuzberg.csv
Florentine,1,w,2013,friedrichshain-kreuzberg.csv
Eugenio,1,m,2013,friedrichshain-kreuzberg.csv
Florijana,1,w,2013,friedrichshain-kreuzberg.csv
Evandro,1,m,2013,friedrichshain-kreuzberg.csv
Franca,1,w,2013,friedrichshain-kreuzberg.csv
Everaldo,1,m,2013,friedrichshain-kreuzberg.csv
Francis,1,w,2013,friedrichshain-kreuzberg.csv
Evo,1,m,2013,friedrichshain-kreuzberg.csv
Franzeska,1,w,2013,friedrichshain-kreuzberg.csv
Eytan,1,m,2013,friedrichshain-kreuzberg.csv
Franziska,1,w,2013,friedrichshain-kreuzberg.csv
Eşref,1,m,2013,friedrichshain-kreuzberg.csv
Frederike,1,w,2013,friedrichshain-kreuzberg.csv
Fabian-Alexander,1,m,2013,friedrichshain-kreuzberg.csv
Freja,1,w,2013,friedrichshain-kreuzberg.csv
Fabijan,1,m,2013,friedrichshain-kreuzberg.csv
Friderike,1,w,2013,friedrichshain-kreuzberg.csv
Fabrice,1,m,2013,friedrichshain-kreuzberg.csv
Funda,1,w,2013,friedrichshain-kreuzberg.csv
Fahir,1,m,2013,friedrichshain-kreuzberg.csv
Gagiki,1,w,2013,friedrichshain-kreuzberg.csv
Falk,1,m,2013,friedrichshain-kreuzberg.csv
Galina,1,w,2013,friedrichshain-kreuzberg.csv
Fares,1,m,2013,friedrichshain-kreuzberg.csv
Galinova,1,w,2013,friedrichshain-kreuzberg.csv
Farian,1,m,2013,friedrichshain-kreuzberg.csv
Genesis,1,w,2013,friedrichshain-kreuzberg.csv
Farid,1,m,2013,friedrichshain-kreuzberg.csv
Gereltuya,1,w,2013,friedrichshain-kreuzberg.csv
Fatlum,1,m,2013,friedrichshain-kreuzberg.csv
Germani,1,w,2013,friedrichshain-kreuzberg.csv
Federico,1,m,2013,friedrichshain-kreuzberg.csv
Gina-Elayne,1,w,2013,friedrichshain-kreuzberg.csv
Federigo,1,m,2013,friedrichshain-kreuzberg.csv
Ginger,1,w,2013,friedrichshain-kreuzberg.csv
Felin,1,m,2013,friedrichshain-kreuzberg.csv
Gitta,1,w,2013,friedrichshain-kreuzberg.csv
Felix-Elias,1,m,2013,friedrichshain-kreuzberg.csv
Grace,1,w,2013,friedrichshain-kreuzberg.csv
Ferat,1,m,2013,friedrichshain-kreuzberg.csv
Gretchen,1,w,2013,friedrichshain-kreuzberg.csv
Ferenc,1,m,2013,friedrichshain-kreuzberg.csv
Grey,1,w,2013,friedrichshain-kreuzberg.csv
Ferencz,1,m,2013,friedrichshain-kreuzberg.csv
Gueati,1,w,2013,friedrichshain-kreuzberg.csv
Fidelis,1,m,2013,friedrichshain-kreuzberg.csv
Gwendolin,1,w,2013,friedrichshain-kreuzberg.csv
Fietje,1,m,2013,friedrichshain-kreuzberg.csv
Gülsüm,1,w,2013,friedrichshain-kreuzberg.csv
Finlay,1,m,2013,friedrichshain-kreuzberg.csv
Gülten,1,w,2013,friedrichshain-kreuzberg.csv
Finley-Mael,1,m,2013,friedrichshain-kreuzberg.csv
Hadidza,1,w,2013,friedrichshain-kreuzberg.csv
Finn-Luca,1,m,2013,friedrichshain-kreuzberg.csv
Hadischa,1,w,2013,friedrichshain-kreuzberg.csv
Finnlay,1,m,2013,friedrichshain-kreuzberg.csv
Hadiya,1,w,2013,friedrichshain-kreuzberg.csv
Finnley,1,m,2013,friedrichshain-kreuzberg.csv
Hae-Jin,1,w,2013,friedrichshain-kreuzberg.csv
Fionel,1,m,2013,friedrichshain-kreuzberg.csv
Hailey,1,w,2013,friedrichshain-kreuzberg.csv
Fionn,1,m,2013,friedrichshain-kreuzberg.csv
Haily,1,w,2013,friedrichshain-kreuzberg.csv
Fode,1,m,2013,friedrichshain-kreuzberg.csv
Halima,1,w,2013,friedrichshain-kreuzberg.csv
Fons,1,m,2013,friedrichshain-kreuzberg.csv
Halime,1,w,2013,friedrichshain-kreuzberg.csv
Fotios,1,m,2013,friedrichshain-kreuzberg.csv
Halka,1,w,2013,friedrichshain-kreuzberg.csv
Francesco,1,m,2013,friedrichshain-kreuzberg.csv
Hamda,1,w,2013,friedrichshain-kreuzberg.csv
Franck,1,m,2013,friedrichshain-kreuzberg.csv
Hannelore,1,w,2013,friedrichshain-kreuzberg.csv
Franziskus,1,m,2013,friedrichshain-kreuzberg.csv
Haticenur,1,w,2013,friedrichshain-kreuzberg.csv
Fred,1,m,2013,friedrichshain-kreuzberg.csv
Havin,1,w,2013,friedrichshain-kreuzberg.csv
Frederic,1,m,2013,friedrichshain-kreuzberg.csv
Havva,1,w,2013,friedrichshain-kreuzberg.csv
Frido,1,m,2013,friedrichshain-kreuzberg.csv
Hayly,1,w,2013,friedrichshain-kreuzberg.csv
Friedemann,1,m,2013,friedrichshain-kreuzberg.csv
Hedda,1,w,2013,friedrichshain-kreuzberg.csv
Friso,1,m,2013,friedrichshain-kreuzberg.csv
Hedwig,1,w,2013,friedrichshain-kreuzberg.csv
Fritiof,1,m,2013,friedrichshain-kreuzberg.csv
Heide,1,w,2013,friedrichshain-kreuzberg.csv
Fritjof,1,m,2013,friedrichshain-kreuzberg.csv
Heidi,1,w,2013,friedrichshain-kreuzberg.csv
Froben,1,m,2013,friedrichshain-kreuzberg.csv
Helen,1,w,2013,friedrichshain-kreuzberg.csv
Gael,1,m,2013,friedrichshain-kreuzberg.csv
Helga,1,w,2013,friedrichshain-kreuzberg.csv
Gazi,1,m,2013,friedrichshain-kreuzberg.csv
Helia,1,w,2013,friedrichshain-kreuzberg.csv
George,1,m,2013,friedrichshain-kreuzberg.csv
Helin,1,w,2013,friedrichshain-kreuzberg.csv
Gerald,1,m,2013,friedrichshain-kreuzberg.csv
Helma,1,w,2013,friedrichshain-kreuzberg.csv
Gergely,1,m,2013,friedrichshain-kreuzberg.csv
Henrika,1,w,2013,friedrichshain-kreuzberg.csv
German,1,m,2013,friedrichshain-kreuzberg.csv
Hera,1,w,2013,friedrichshain-kreuzberg.csv
Gero,1,m,2013,friedrichshain-kreuzberg.csv
Hiba,1,w,2013,friedrichshain-kreuzberg.csv
Gerrit,1,m,2013,friedrichshain-kreuzberg.csv
Hien,1,w,2013,friedrichshain-kreuzberg.csv
Ghani,1,m,2013,friedrichshain-kreuzberg.csv
Hilal,1,w,2013,friedrichshain-kreuzberg.csv
Gheorghe,1,m,2013,friedrichshain-kreuzberg.csv
Hilda,1,w,2013,friedrichshain-kreuzberg.csv
Giacomo,1,m,2013,friedrichshain-kreuzberg.csv
Hindrika,1,w,2013,friedrichshain-kreuzberg.csv
Gian,1,m,2013,friedrichshain-kreuzberg.csv
Hiranur,1,w,2013,friedrichshain-kreuzberg.csv
Giovanni,1,m,2013,friedrichshain-kreuzberg.csv
Hjördis,1,w,2013,friedrichshain-kreuzberg.csv
Giuliano,1,m,2013,friedrichshain-kreuzberg.csv
Holly,1,w,2013,friedrichshain-kreuzberg.csv
Giulio,1,m,2013,friedrichshain-kreuzberg.csv
Hong,1,w,2013,friedrichshain-kreuzberg.csv
Goranov,1,m,2013,friedrichshain-kreuzberg.csv
Hélène,1,w,2013,friedrichshain-kreuzberg.csv
Gregory,1,m,2013,friedrichshain-kreuzberg.csv
Hümeyra,1,w,2013,friedrichshain-kreuzberg.csv
Guido,1,m,2013,friedrichshain-kreuzberg.csv
Hồ,1,w,2013,friedrichshain-kreuzberg.csv
Guillaume,1,m,2013,friedrichshain-kreuzberg.csv
İkranur,1,w,2013,friedrichshain-kreuzberg.csv
Gyunalov,1,m,2013,friedrichshain-kreuzberg.csv
Ilay,1,w,2013,friedrichshain-kreuzberg.csv
Gökhan,1,m,2013,friedrichshain-kreuzberg.csv
Ilina,1,w,2013,friedrichshain-kreuzberg.csv
Görkem,1,m,2013,friedrichshain-kreuzberg.csv
Ilinichna,1,w,2013,friedrichshain-kreuzberg.csv
Hagen,1,m,2013,friedrichshain-kreuzberg.csv
Ilka,1,w,2013,friedrichshain-kreuzberg.csv
Hakan,1,m,2013,friedrichshain-kreuzberg.csv
Imke,1,w,2013,friedrichshain-kreuzberg.csv
Haki,1,m,2013,friedrichshain-kreuzberg.csv
Ina,1,w,2013,friedrichshain-kreuzberg.csv
Hakon,1,m,2013,friedrichshain-kreuzberg.csv
Inara,1,w,2013,friedrichshain-kreuzberg.csv
Halil,1,m,2013,friedrichshain-kreuzberg.csv
Inci,1,w,2013,friedrichshain-kreuzberg.csv
Hamadi,1,m,2013,friedrichshain-kreuzberg.csv
Inge,1,w,2013,friedrichshain-kreuzberg.csv
Han,1,m,2013,friedrichshain-kreuzberg.csv
Ingrid,1,w,2013,friedrichshain-kreuzberg.csv
Hannibal,1,m,2013,friedrichshain-kreuzberg.csv
Iolanda,1,w,2013,friedrichshain-kreuzberg.csv
Harry,1,m,2013,friedrichshain-kreuzberg.csv
Ira,1,w,2013,friedrichshain-kreuzberg.csv
Haruto,1,m,2013,friedrichshain-kreuzberg.csv
Iren,1,w,2013,friedrichshain-kreuzberg.csv
Hasan-Umut,1,m,2013,friedrichshain-kreuzberg.csv
Irena,1,w,2013,friedrichshain-kreuzberg.csv
Hauke,1,m,2013,friedrichshain-kreuzberg.csv
Irfana,1,w,2013,friedrichshain-kreuzberg.csv
Haçı,1,m,2013,friedrichshain-kreuzberg.csv
Iris,1,w,2013,friedrichshain-kreuzberg.csv
Heiko,1,m,2013,friedrichshain-kreuzberg.csv
Isabela,1,w,2013,friedrichshain-kreuzberg.csv
Helmut,1,m,2013,friedrichshain-kreuzberg.csv
Isla,1,w,2013,friedrichshain-kreuzberg.csv
Hendryk,1,m,2013,friedrichshain-kreuzberg.csv
Islamovna,1,w,2013,friedrichshain-kreuzberg.csv
Henryk,1,m,2013,friedrichshain-kreuzberg.csv
Isoken,1,w,2013,friedrichshain-kreuzberg.csv
Hieu,1,m,2013,friedrichshain-kreuzberg.csv
Israa,1,w,2013,friedrichshain-kreuzberg.csv
Hira,1,m,2013,friedrichshain-kreuzberg.csv
Iva,1,w,2013,friedrichshain-kreuzberg.csv
